종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","62621","499231","436610","11104423800","88003767750","76899343950"
"267270","HD건설기계","8115","122005","113890","1176206650","17757710950","16581504300"
"402340","SK스퀘어","13516","42455","28939","7619317000","23885214000","16265897000"
"003230","삼양식품","203","9305","9102","246059000","11322701500","11076642500"
"000660","SK하이닉스","41994","53864","11870","37238644000","47754040500","10515396500"
"005380","현대차","1725","21172","19447","868739000","10708014500","9839275500"
"010130","고려아연","41","5507","5466","69939000","9401540000","9331601000"
"307950","현대오토에버","0","19018","19018","0","8674405500","8674405500"
"071050","한국금융지주","10944","43841","32897","2717238000","10945284250","8228046250"
"005935","삼성전자우","54732","121197","66465","6586328600","14595458050","8009129450"
"000150","두산","652","7769","7117","637396000","7592653500","6955257500"
"001040","CJ","1928","28330","26402","437363750","6457982750","6020619000"
"009830","한화솔루션","9919","113625","103706","467386050","5336696000","4869309950"
"051910","LG화학","616","13363","12747","206329250","4479143000","4272813750"
"189300","인텔리안테크","1214","31198","29984","160626650","4217474100","4056847450"
"388210","씨엠티엑스","533","30266","29733","73773100","4076825650","4003052550"
"397030","에이프릴바이오","24506","69533","45027","1685986750","4885369550","3199382800"
"105560","KB금융","12759","30602","17843","2122068050","5091864350","2969796300"
"476830","알지노믹스","504","20618","20114","73097000","2976740150","2903643150"
"000250","삼천당제약","334","5839","5505","172808000","3074589000","2901781000"
"440110","파두","346353","390390","44037","18966448100","21459521450","2493073350"
"347700","스피어","70007","130292","60285","2742713650","5102428950","2359715300"
"102710","이엔에프테크놀로지","15385","54142","38757","914653350","3225854350","2311201000"
"307180","아이엘","0","408147","408147","0","2196827540","2196827540"
"003690","코리안리","26345","184221","157876","350720160","2481875995","2131155835"
"053610","프로텍","0","37534","37534","0","2116398200","2116398200"
"122640","예스티","1129","86636","85507","25285050","1943981100","1918696050"
"000880","한화","1594","17687","16093","189873500","2101230350","1911356850"
"036930","주성엔지니어링","291","37664","37373","14507625","1899594025","1885086400"
"009150","삼성전기","918","6421","5503","292029750","2044085000","1752055250"
"267260","HD현대일렉트릭","764","2569","1805","737402500","2485601000","1748198500"
"323410","카카오뱅크","179","62901","62722","4982100","1749561725","1744579625"
"0015N0","아로마티카","10500","130733","120233","148500000","1890473005","1741973005"
"006260","LS","9882","16765","6883","2453415250","4188146000","1734730750"
"066570","LG전자","30171","44444","14273","3675824150","5382379000","1706554850"
"448900","한국피아이엠","2616","24955","22339","195110100","1881151950","1686041850"
"138040","메리츠금융지주","1717","13933","12216","228311000","1856770300","1628459300"
"089970","브이엠","1367","47457","46090","47758725","1669225750","1621467025"
"353200","대덕전자","4536","29834","25298","265004450","1755403450","1490399000"
"290550","디케이티","0","118344","118344","0","1365965320","1365965320"
"352820","하이브","2364","5928","3564","890610500","2241901000","1351290500"
"051900","LG생활건강","18","4833","4815","4969500","1335810000","1330840500"
"0013V0","삼진식품","749","122125","121376","8364625","1328779865","1320415240"
"010060","OCI홀딩스","1913","10437","8524","296071250","1615381250","1319310000"
"103590","일진전기","670","18751","18081","48047950","1347846600","1299798650"
"086280","현대글로비스","172","5147","4975","44491250","1342106000","1297614750"
"261520","이지스","123","97897","97774","1527490","1297985900","1296458410"
"319660","피에스케이","249","21839","21590","14506000","1274477200","1259971200"
"458870","씨어스테크놀로지","1075","8533","7458","178184800","1420065800","1241881000"
"047050","포스코인터내셔널","3697","21527","17830","249423600","1454552100","1205128500"
"450080","에코프로머티","630","18398","17768","44302600","1232466450","1188163850"
"347850","디앤디파마텍","3253","16614","13361","270702250","1428470800","1157768550"
"009450","경동나비엔","14378","30005","15627","979395200","2043852650","1064457450"
"001800","오리온홀딩스","208","42083","41875","5063850","1022798450","1017734600"
"005490","POSCO홀딩스","1979","4545","2566","767713000","1767497750","999784750"
"086390","유니테스트","0","43657","43657","0","888493630","888493630"
"057050","현대홈쇼핑","4816","16389","11573","365781800","1251408500","885626700"
"494120","큐리오시스","6240","17519","11279","475009250","1340299550","865290300"
"101160","월덱스","16837","49644","32807","441223700","1305706600","864482900"
"183300","코미코","300","8191","7891","32410500","889374450","856963950"
"012330","현대모비스","3091","5016","1925","1369270250","2225987500","856717250"
"032350","롯데관광개발","99023","131890","32867","2528791950","3371126325","842334375"
"226590","엠디바이스","0","41071","41071","0","842317200","842317200"
"138930","BNK금융지주","21260","59255","37995","451951800","1268554650","816602850"
"213420","덕산네오룩스","523","18317","17794","24029100","838983000","814953900"
"004800","효성","0","5370","5370","0","800115800","800115800"
"001820","삼화콘덴서","15128","36369","21241","563571275","1359309975","795738700"
"096770","SK이노베이션","12","6854","6842","1378400","780382250","779003850"
"047040","대우건설","98351","203442","105091","740003380","1510255080","770251700"
"456040","OCI","39","8623","8584","3450050","767827500","764377450"
"114810","한솔아이원스","6271","47887","41616","111578490","856242590","744664100"
"484870","엠앤씨솔루션","0","5464","5464","0","743459900","743459900"
"003090","대웅","0","27473","27473","0","704504575","704504575"
"160980","싸이맥스","0","35310","35310","0","672186410","672186410"
"236200","슈프리마","862","13904","13042","39583900","659678300","620094400"
"475150","SK이터닉스","12578","38752","26174","293983550","907396500","613412950"
"348210","넥스틴","8550","16042","7492","684650150","1289099700","604449550"
"017670","SK텔레콤","7308","15122","7814","562507900","1164667450","602159550"
"010780","아이에스동서","4770","24634","19864","142984050","743911075","600927025"
"007810","코리아써키트","2844","13290","10446","160016450","752858900","592842450"
"042660","한화오션","14064","18513","4449","1844337650","2427340550","583002900"
"272210","한화시스템","354","5960","5606","36711000","619100700","582389700"
"376900","로킷헬스케어","56","8529","8473","3740100","564930400","561190300"
"052400","코나아이","730","9876","9146","44264200","604396300","560132100"
"015760","한국전력","17812","26938","9126","1083569350","1641200450","557631100"
"214320","이노션","0","27279","27279","0","550956600","550956600"
"204620","글로벌텍스프리","4988","99942","94954","26881460","547232520","520351060"
"080160","모두투어","5068","40051","34983","74448920","580450250","506001330"
"085910","네오티스","4209","43985","39776","53332350","555998800","502666450"
"030000","제일기획","13926","36446","22520","304210150","800574800","496364650"
"021240","코웨이","3539","9219","5680","306329600","799972350","493642750"
"089790","제이티","0","62613","62613","0","492357375","492357375"
"055550","신한지주","24821","29507","4686","2610124600","3100470750","490346150"
"499790","GS피앤엘","12024","19307","7283","725288000","1193840200","468552200"
"185750","종근당","7","4824","4817","655400","459941000","459285600"
"018880","한온시스템","460","103170","102710","2067433","453925820","451858387"
"119850","지엔씨에너지","31747","42836","11089","1256461750","1693124900","436663150"
"145990","삼양사","0","8418","8418","0","433817700","433817700"
"031980","피에스케이홀딩스","2150","7730","5580","160683600","588038600","427355000"
"126340","비나텍","478","4041","3563","55303900","473335450","418031550"
"290650","엘앤씨바이오","3243","7576","4333","300366600","703335200","402968600"
"000810","삼성화재","31","731","700","17211000","412551500","395340500"
"005830","DB손해보험","1082","3183","2101","197968300","582666650","384698350"
"127120","제이에스링크","3587","16051","12464","104302375","487496850","383194475"
"014680","한솔케미칼","8","1274","1266","2392000","378045250","375653250"
"450950","아스테라시스","0","25073","25073","0","368939155","368939155"
"005090","SGC에너지","558","11133","10575","19359300","380268150","360908850"
"086790","하나금융지주","5692","8465","2773","729155550","1088657350","359501800"
"016880","웅진","13280","150374","137094","33773736","384269239","350495503"
"003530","한화투자증권","767","54854","54087","4932145","353977520","349045375"
"064400","LG씨엔에스","358","5199","4841","25626200","373542000","347915800"
"077360","덕산하이메탈","0","31000","31000","0","347462220","347462220"
"456160","지투지바이오","4580","8153","3573","427549750","771987850","344438100"
"064760","티씨케이","2215","3774","1559","452654000","790211500","337557500"
"006400","삼성SDI","1201","2083","882","458022500","792051500","334029000"
"000120","CJ대한통운","5978","8184","2206","838262100","1166874100","328612000"
"000640","동아쏘시오홀딩스","0","2961","2961","0","327267300","327267300"
"336260","두산퓨얼셀","1443","10486","9043","52900300","379826175","326925875"
"329180","HD현대중공업","1543","2140","597","834048500","1160515500","326467000"
"354320","알멕","1389","5827","4438","98846150","417867600","319021450"
"028050","삼성E&A","8928","18296","9368","302105775","620167400","318061625"
"240810","원익IPS","4697","7467","2770","493460900","800878350","307417450"
"028260","삼성물산","2037","2958","921","649069500","950579500","301510000"
"007660","이수페타시스","1253","4027","2774","135781400","437216000","301434600"
"348370","엔켐","0","3774","3774","0","298633750","298633750"
