종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005930","삼성전자","196759","768344","571585","22840573500","89267512400","66426938900"
"000660","SK하이닉스","28081","122783","94702","16852054000","73644020500","56791966500"
"005935","삼성전자우","20405","227644","207239","1796479200","19998253950","18201774750"
"298380","에이비엘바이오","4950","85729","80779","951787900","16734729250","15782941350"
"196170","알테오젠","8463","30740","22277","3715462500","13556850250","9841387750"
"009150","삼성전기","4857","40648","35791","1260781500","10609154000","9348372500"
"006800","미래에셋증권","2283","339264","336981","52775425","7868896975","7816121550"
"141080","리가켐바이오","6215","40893","34678","1086925000","7280583100","6193658100"
"071970","HD현대마린엔진","6026","55967","49941","563659950","5274783750","4711123800"
"007660","이수페타시스","14980","51211","36231","1801056550","6169081100","4368024550"
"278470","에이피알","13308","28980","15672","3037991000","6666894000","3628903000"
"475830","오름테라퓨틱","6749","39771","33022","665255700","4057100850","3391845150"
"347850","디앤디파마텍","18775","49686","30911","1702018550","4690794200","2988775650"
"015760","한국전력","45683","99531","53848","2198517825","4794919225","2596401400"
"0126Z0","삼성에피스홀딩스","1319","4785","3466","894886500","3268477000","2373590500"
"489790","한화비전","7842","60930","53088","336769500","2651238650","2314469150"
"042700","한미반도체","4649","21996","17347","618211150","2921464450","2303253300"
"128940","한미약품","161","5128","4967","72618500","2316880500","2244262000"
"087010","펩트론","5288","14555","9267","1212679500","3344206000","2131526500"
"310210","보로노이","4061","13314","9253","899609750","2991818500","2092208750"
"226950","올릭스","307","15836","15529","39651000","2099401300","2059750300"
"476060","온코닉테라퓨틱스","18","95031","95013","390000","2018702240","2018312240"
"402340","SK스퀘어","7459","13393","5934","2507764750","4523095000","2015330250"
"069960","현대백화점","1049","20666","19617","95022900","1876185050","1781162150"
"240810","원익IPS","6615","32396","25781","447021200","2188071250","1741050050"
"043260","성호전자","0","220020","220020","0","1739617600","1739617600"
"003490","대한항공","19123","94194","75071","438743350","2164363350","1725620000"
"007810","코리아써키트","495","39702","39207","19421950","1585268000","1565846050"
"138930","BNK금융지주","7469","101585","94116","119630250","1627838290","1508208040"
"105560","KB금융","9183","21001","11818","1144358500","2618475200","1474116700"
"373220","LG에너지솔루션","2453","6229","3776","938823000","2382964000","1444141000"
"086790","하나금융지주","6727","20976","14249","630729200","1969289650","1338560450"
"039200","오스코텍","3856","33853","29997","167876400","1478250250","1310373850"
"032830","삼성생명","6677","14618","7941","1093409100","2383739650","1290330550"
"259960","크래프톤","552","5785","5233","134489000","1417921750","1283432750"
"089970","브이엠","0","38042","38042","0","1111004575","1111004575"
"138040","메리츠금융지주","7217","17184","9967","781411100","1859860900","1078449800"
"486990","노타","276","24254","23978","11040000","1024818125","1013778125"
"000250","삼천당제약","0","3795","3795","0","831623500","831623500"
"468530","프로티나","409","7428","7019","44686800","811878200","767191400"
"298830","슈어소프트테크","0","81629","81629","0","694682460","694682460"
"080220","제주반도체","1786","35424","33638","36147900","713840460","677692560"
"358570","지아이이노베이션","145827","199554","53727","2570929635","3245990920","675061285"
"200710","에이디테크놀로지","5471","23951","18480","183032725","788889200","605856475"
"376300","디어유","970","15185","14215","38172000","596528475","558356475"
"458870","씨어스테크놀로지","4812","9472","4660","550624850","1096156700","545531850"
"084370","유진테크","1733","8819","7086","130555500","666193600","535638100"
"124500","아이티센글로벌","1500","18000","16500","50589000","582750000","532161000"
"009155","삼성전기우","0","4333","4333","0","523425850","523425850"
"328130","루닛","624","12877","12253","26194550","545291450","519096900"
"272210","한화시스템","2865","12212","9347","158597400","672179650","513582250"
"006650","대한유화","535","3915","3380","78780100","581176800","502396700"
"00088K","한화3우B","52","12754","12702","1918850","468620075","466701225"
"232140","와이씨","24323","54355","30032","335645845","797444800","461798955"
"000155","두산우","0","951","951","0","459373000","459373000"
"000815","삼성화재우","189","1422","1233","69712750","527329000","457616250"
"319660","피에스케이","1518","14165","12647","53970100","508671325","454701225"
"290740","액트로","0","31555","31555","0","454675060","454675060"
"383220","F&F","1628","7719","6091","119591100","566087900","446496800"
"475960","토모큐브","5032","13724","8692","245826450","678425150","432598700"
"028260","삼성물산","3988","5725","1737","955625000","1378310250","422685250"
"222800","심텍","4062","12187","8125","201718000","605938600","404220600"
"039030","이오테크닉스","520","2012","1492","134633750","526388750","391755000"
"030200","KT","985","8297","7312","52602300","443799900","391197600"
"232680","라온테크","0","34970","34970","0","376251290","376251290"
"103140","풍산","189","3715","3526","20088600","394168450","374079850"
"005300","롯데칠성","21","2633","2612","2977900","372449900","369472000"
"000270","기아","2298","5359","3061","274561050","642271150","367710100"
"139130","iM금융지주","12491","36160","23669","196562910","563122700","366559790"
"003550","LG","255","4689","4434","20815700","383282350","362466650"
"102710","이엔에프테크놀로지","113","7644","7531","5291325","358304300","353012975"
"005290","동진쎄미켐","6069","15127","9058","231165225","577452200","346286975"
"192080","더블유게임즈","115","6386","6271","6291400","349936000","343644600"
"031980","피에스케이홀딩스","785","8127","7342","36041625","377464175","341422550"
"000157","두산2우B","0","734","734","0","325612000","325612000"
