종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1320","-89","-6.32","1396","1409","1299","873260","1166113625","70037932800","53059040"
"095570","AJ네트웍스","KOSPI",,"5380","-20","-0.37","5400","5430","5310","218449","1173094230","243459843420","45252759"
"006840","AK홀딩스","KOSPI",,"8580","50","0.59","8530","8680","8480","27038","232170255","113664073380","13247561"
"054620","APS","KOSDAQ","중견기업부","4885","180","3.83","4695","4925","4650","172622","829646065","89855769585","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","21650","-400","-1.81","21850","21900","21200","198116","4258903525","325850274650","15050821"
"211270","AP위성","KOSDAQ","우량기업부","19030","-450","-2.31","19480","19690","18650","412237","7860244350","287016245120","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4255","40","0.95","4210","4305","4175","270093","1146119937","407274945705","95716791"
"282330","BGF리테일","KOSPI",,"139400","1500","1.09","137900","140500","136500","106861","14833287200","2409376496400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3855","-70","-1.78","3960","3960","3805","93526","361358989","241966395645","62766899"
"138930","BNK금융지주","KOSPI",,"22050","600","2.80","22000","22750","21600","2605237","58030568325","6842711077650","310327033"
"001460","BYC","KOSPI",,"55300","-1700","-2.98","55800","57000","53900","13569","747075400","345412095000","6246150"
"001465","BYC우","KOSPI",,"27100","-450","-1.63","27950","27950","25900","6797","180373400","58369335000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1341","-9","-0.67","1330","1350","1285","244094","320728287","103115098062","76894182"
"001040","CJ","KOSPI",,"228000","-4000","-1.72","228500","235000","226500","93631","21484533500","6652355544000","29176998"
"079160","CJ CGV","KOSPI",,"5960","-130","-2.13","6080","6090","5890","703084","4185861295","986869262360","165582091"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","75700","-4300","-5.38","78800","78800","75500","150394","11492834700","1660036957800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8590","-260","-2.94","8900","8900","8570","24975","215546440","112232318580","13065462"
"00104K","CJ4우(전환)","KOSPI",,"187500","-2200","-1.16","189000","189400","184900","13292","2485561350","792471000000","4226512"
"000120","CJ대한통운","KOSPI",,"140400","-2400","-1.68","139600","145500","135000","123705","17527917000","3202853097600","22812344"
"011150","CJ씨푸드","KOSPI",,"2905","-40","-1.36","2905","2940","2875","401395","1163149468","104378895565","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15250","-130","-0.85","15260","15460","15250","959","14633090","3050000000","200000"
"001045","CJ우","KOSPI",,"102000","-2300","-2.21","104300","104300","102000","5074","521425650","230542746000","2260223"
"097950","CJ제일제당","KOSPI",,"222500","-8000","-3.47","229000","229000","222000","78003","17482216000","3349556385000","15054186"
"097955","CJ제일제당 우","KOSPI",,"141300","-1600","-1.12","142900","142900","140800","7877","1114328400","187566282900","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","33750","350","1.05","32950","34250","32850","72431","2459465200","400666027500","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2060","10","0.49","2055","2085","2025","596465","1224233622","304554896980","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","545","-12","-2.15","557","557","527","69734","37592405","40390596370","74111186"
"000480","CR홀딩스","KOSPI",,"4900","0","0.00","4890","4930","4840","34267","167818494","229763401000","46890490"
"065770","CS","KOSDAQ","벤처기업부","795","-55","-6.47","840","840","780","352911","281435268","15431848350","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","393","-67","-14.57","459","459","388","1617159","669812529","24691977387","62829459"
"000590","CS홀딩스","KOSPI",,"84700","400","0.47","83700","84700","83200","593","49864800","97784625400","1154482"
"012030","DB","KOSPI",,"1715","-4","-0.23","1717","1750","1684","976280","1679964786","345013295095","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2230","0","0.00","0","0","0","0","0","13023200000","5840000"
"005830","DB손해보험","KOSPI",,"182100","-4600","-2.46","192000","192000","175450","394286","71758039000","12634826400000","69384000"
"016610","DB증권","KOSPI",,"15360","1600","11.63","14420","15790","14110","582831","8831582170","651976535040","42446389"
"000990","DB하이텍","KOSPI",,"93000","-1800","-1.90","93800","94300","92300","256870","23952987650","4045926684000","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"4200","0","0.00","0","0","0","0","0","174035631000","41437055"
"290120","DH오토리드","KOSDAQ","우량기업부","2835","15","0.53","2820","2875","2780","41272","116752550","44861745915","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","1004","-28","-2.71","1023","1023","980","364749","362850715","48976348896","48781224"
"001530","DI동일","KOSPI",,"23300","-250","-1.06","24000","24150","23050","128488","3027956575","459692224000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"49200","2050","4.35","47900","50600","47500","244587","11989085875","1031029492800","20955884"
"000215","DL우","KOSPI",,"25750","650","2.59","25550","26200","25100","13388","342868200","43417461250","1686115"
"375500","DL이앤씨","KOSPI",,"49450","-350","-0.70","49250","50900","48150","469773","23288543075","1913399657350","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"37000","450","1.23","36600","37500","36450","2211","81541025","78142187000","2111951"
"37550K","DL이앤씨우","KOSPI",,"25250","350","1.41","25150","25500","24650","9055","226721300","53375596250","2113885"
"068790","DMS","KOSDAQ","투자주의환기종목(소속부없음)","6330","0","0.00","0","0","0","0","0","142869517920","22570224"
"007340","DN오토모티브","KOSPI",,"32800","800","2.50","31900","33800","31650","424496","13956183075","1919156372000","58510865"
"004840","DRB동일","KOSPI",,"5850","10","0.17","5800","5930","5700","31557","184133610","116590500000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","12150","470","4.02","11680","13310","11410","9202635","115556888940","328050000000","27000000"
"155660","DSR","KOSPI",,"3965","-65","-1.61","4030","4030","3900","15403","61093905","63440000000","16000000"
"069730","DSR제강","KOSPI",,"4230","0","0.00","4190","4240","4130","41807","175290565","60912000000","14400000"
"017860","DS단석","KOSPI",,"18830","-330","-1.72","19080","19080","18690","56103","1055175165","331110711960","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","4970","-80","-1.58","5050","5210","4945","397567","2011221625","489194277040","98429432"
"092780","DYP","KOSPI",,"4995","-425","-7.84","4995","5040","4855","368097","1823438332","65776457700","13168460"
"017940","E1","KOSPI",,"100800","1800","1.82","99400","102400","98200","23358","2346906700","691488000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1385","-30","-2.12","1415","1440","1380","174869","244998630","27492910645","19850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","6050","-180","-2.89","6230","6280","5980","81322","491970230","52181080600","8624972"
"278990","EMB","KONEX","일반기업부","3215","-35","-1.08","3300","3300","3215","2","6515","25928258055","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4445","5","0.11","4425","4535","4410","483341","2155822878","1093865605000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","2745","-45","-1.61","2790","2790","2710","15034","40960357","37233416070","13564086"
"383220","F&F","KOSPI",,"70100","-1800","-2.50","71100","71100","69200","106667","7496639150","2685325957500","38307075"
"007700","F&F홀딩스","KOSPI",,"20600","-450","-2.14","20950","21200","20250","14129","291192300","805755960200","39114367"
"214270","FSN","KOSDAQ","중견기업부","1916","41","2.19","1897","1922","1859","160614","303073316","83711877444","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2545","-5","-0.20","2540","2555","2520","47996","121863690","37017157340","14545052"
"114090","GKL","KOSPI",,"13300","-190","-1.41","13490","13580","13150","269479","3575469055","822680411000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3975","0","0.00","3960","3975","3800","266627","1034525595","321378750000","80850000"
"078930","GS","KOSPI",,"71000","800","1.14","69500","71900","68900","248092","17513753750","6596991838000","92915378"
"083450","GST","KOSDAQ","우량기업부","28550","-600","-2.06","28500","28850","28200","198306","5634911625","526176500000","18430000"
"006360","GS건설","KOSPI",,"21950","250","1.15","21450","22750","21400","1382837","30580960800","1878513705500","85581490"
"001250","GS글로벌","KOSPI",,"2585","0","0.00","2595","2635","2560","1303950","3376878819","213349779940","82533764"
"007070","GS리테일","KOSPI",,"22200","-200","-0.89","22400","22600","21900","154102","3431071975","1856084613000","83607415"
"078935","GS우","KOSPI",,"58100","600","1.04","57500","58800","57200","6792","393957500","103698390600","1784826"
"499790","GS피앤엘","KOSPI",,"64600","3200","5.21","60900","67000","60300","288829","18512581000","1281072328600","19830841"
"297890","HB솔루션","KOSDAQ","우량기업부","2300","-10","-0.43","2290","2315","2215","518710","1175195021","168224102200","73140914"
