종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1633","72","4.61","1597","1720","1570","494285","802961732","86645412320","53059040"
"095570","AJ네트웍스","KOSPI",,"4660","40","0.87","4615","4720","4615","135351","630752181","210877856940","45252759"
"006840","AK홀딩스","KOSPI",,"7960","-120","-1.49","8200","8220","7910","14093","112408120","105450585560","13247561"
"054620","APS","KOSDAQ","중견기업부","3640","-130","-3.45","3775","3800","3630","104839","387591266","66954964440","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","19220","220","1.16","19150","19270","19030","57408","1099945160","289276779620","15050821"
"211270","AP위성","KOSDAQ","우량기업부","15140","0","0.00","15250","15990","14820","1626382","25219763585","228346082560","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3740","-35","-0.93","3780","3790","3735","82022","307299237","357980798340","95716791"
"282330","BGF리테일","KOSPI",,"105700","2300","2.22","103500","105700","102800","55304","5776742900","1826908864200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3935","15","0.38","3920","3950","3850","103694","405750450","246987747565","62766899"
"138930","BNK금융지주","KOSPI",,"15130","-170","-1.11","15350","15350","14950","846520","12753196955","4695248009290","310327033"
"001460","BYC","KOSPI",,"41300","1800","4.56","40450","41500","39400","4870","197421150","257965995000","6246150"
"001465","BYC우","KOSPI",,"23200","-50","-0.22","23000","23700","23000","1880","43647400","49969320000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1316","-31","-2.30","1350","1355","1315","115397","153319117","101192743512","76894182"
"001040","CJ","KOSPI",,"177400","-1800","-1.00","179900","180300","174900","98737","17438553600","5175999445200","29176998"
"079160","CJ CGV","KOSPI",,"5920","100","1.72","5830","6050","5810","491862","2909457470","980242728640","165581542"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","62500","900","1.46","61800","63500","61200","54759","3411803000","1370572125000","21929154"
