종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1605","-23","-1.41","1628","1628","1598","218501","350663902","85159759200","53059040"
"095570","AJ네트웍스","KOSPI",,"4670","-5","-0.11","4690","4740","4610","176401","821632150","211330384530","45252759"
"006840","AK홀딩스","KOSPI",,"8950","-110","-1.21","9060","9060","8920","5933","53204800","118565670950","13247561"
"054620","APS","KOSDAQ","중견기업부","4045","-70","-1.70","4145","4145","3970","19660","78819310","74404623945","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","19010","-810","-4.09","19800","19800","18950","109409","2099718015","286116107210","15050821"
"211270","AP위성","KOSDAQ","우량기업부","11210","-470","-4.02","11280","11530","10850","88381","996766495","169072627840","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4025","-100","-2.42","4125","4130","4025","150806","613119637","385260083775","95716791"
"282330","BGF리테일","KOSPI",,"112600","1100","0.99","112600","113900","111200","49073","5530939000","1946167815600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3720","40","1.09","3690","3740","3620","253469","936594345","233492864280","62766899"
"138930","BNK금융지주","KOSPI",,"15320","-80","-0.52","15410","15540","15210","2158340","33076194195","4816993359280","314425154"
"001460","BYC","KOSPI",,"45700","-750","-1.61","46450","46500","44750","9234","420266975","285449055000","6246150"
"001465","BYC우","KOSPI",,"26200","-500","-1.87","26700","26750","25825","4795","125763950","56430870000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1501","-58","-3.72","1559","1560","1463","61513","93060656","115418167182","76894182"
"001040","CJ","KOSPI",,"174200","-2800","-1.58","177300","179900","174200","68095","12032375900","5082633051600","29176998"
"079160","CJ CGV","KOSPI",,"6050","-70","-1.14","6110","6160","6000","556106","3381989675","1001768050800","165581496"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","61600","0","0.00","61100","62200","60800","54545","3362160250","1350835886400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9550","-150","-1.55","9640","9705","9280","29565","278801970","124775162100","13065462"
"00104K","CJ4우(전환)","KOSPI",,"156400","-2300","-1.45","158700","159400","155300","7967","1249719050","661026476800","4226512"
"000120","CJ대한통운","KOSPI",,"94700","-900","-0.94","95600","96500","94500","40699","3880174750","2160328976800","22812344"
"011150","CJ씨푸드","KOSPI",,"2865","110","3.99","2755","3010","2720","4393658","12720185825","102941664645","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15170","-630","-3.99","15650","15700","15000","1282","19280160","3034000000","200000"
"001045","CJ우","KOSPI",,"88400","-1300","-1.45","89600","90600","88200","13675","1212252650","199803713200","2260223"
"097950","CJ제일제당","KOSPI",,"208500","0","0.00","210000","210000","207500","36678","7652071750","3138797781000","15054186"
"097955","CJ제일제당 우","KOSPI",,"138300","-200","-0.14","139200","139200","137700","3621","499672700","183583983900","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","28000","-50","-0.18","28050","28200","27550","17588","490154725","332404408000","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1955","-21","-1.06","1976","1976","1925","527839","1028139934","289031467765","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","642","8","1.26","645","645","633","9632","6125297","47579381412","74111186"
"000480","CR홀딩스","KOSPI",,"5020","-40","-0.79","5060","5080","5010","45396","228366470","235390259800","46890490"
"065770","CS","KOSDAQ","벤처기업부","811","2","0.25","801","814","801","52534","42395091","15742426430","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","559","0","0.00","559","593","550","379153","213119974","35121667581","62829459"
"000590","CS홀딩스","KOSPI",,"79400","-1300","-1.61","80700","80700","78600","431","34275900","91665870800","1154482"
"012030","DB","KOSPI",,"1491","-20","-1.32","1523","1523","1478","583168","869389122","299950334103","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2100","-5","-0.24","2100","2110","2095","25620","53919710","12264000000","5840000"
"005830","DB손해보험","KOSPI",,"123700","900","0.73","122700","125200","121900","177066","21987190300","8757960000000","70800000"
"016610","DB증권","KOSPI",,"10570","-30","-0.28","10600","10790","10520","81891","868346370","448658331730","42446389"
"000990","DB하이텍","KOSPI",,"65300","-100","-0.15","65000","69900","64800","836396","56249674200","2840849596400","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"1984","0","0.00","0","0","0","0","0","164422234240","82874110"
"290120","DH오토리드","KOSDAQ","우량기업부","2400","-30","-1.23","2430","2430","2395","6076","14653660","37978197600","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","744","-6","-0.80","769","769","739","58736","44056713","36293230656","48781224"
"001530","DI동일","KOSPI",,"20300","-300","-1.46","20450","20900","20150","142863","2921578350","400504384000","19729280"
