종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1662","107","6.88","1559","1665","1559","488619","799371156","88184124480","53059040"
"095570","AJ네트웍스","KOSPI",,"4595","-65","-1.39","4660","4700","4555","170099","780756536","207936427605","45252759"
"006840","AK홀딩스","KOSPI",,"8610","-100","-1.15","8710","8710","8570","23363","201324130","114061500210","13247561"
"054620","APS","KOSDAQ","중견기업부","4095","35","0.86","4020","4095","3980","21527","86394990","75324334995","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","20100","730","3.77","19370","20200","19250","94167","1878198465","302521502100","15050821"
"211270","AP위성","KOSDAQ","우량기업부","13580","910","7.18","12650","13750","12470","1344664","17837724960","204817688320","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3860","-60","-1.53","3930","3945","3825","143131","553339399","369466813260","95716791"
"282330","BGF리테일","KOSPI",,"104200","-600","-0.57","104800","106000","104100","24126","2524395600","1800983005200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3600","-60","-1.64","3690","3800","3565","105292","381355501","225960836400","62766899"
"138930","BNK금융지주","KOSPI",,"15730","-140","-0.88","15870","16000","15670","588153","9276768260","4945907672420","314425154"
"001460","BYC","KOSPI",,"41450","-650","-1.54","42100","42450","41150","2257","93470200","258902917500","6246150"
"001465","BYC우","KOSPI",,"24500","50","0.20","24900","24900","23600","355","8660300","52769325000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1426","-61","-4.10","1487","1487","1416","185074","265141570","109651103532","76894182"
"001040","CJ","KOSPI",,"173300","1300","0.76","172500","174900","168500","79703","13727073900","5056373753400","29176998"
"079160","CJ CGV","KOSPI",,"5820","-130","-2.18","5960","6000","5800","448641","2627512595","963684574440","165581542"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","66700","2100","3.25","65700","66900","65000","74295","4925829500","1462674571800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9220","-100","-1.07","9320","9420","9120","17463","161854550","120463559640","13065462"
"00104K","CJ4우(전환)","KOSPI",,"153300","800","0.52","152600","154000","148800","11348","1723198900","647924289600","4226512"
"000120","CJ대한통운","KOSPI",,"95000","400","0.42","97400","101100","95000","112810","11000140000","2167172680000","22812344"
"011150","CJ씨푸드","KOSPI",,"2880","25","0.88","2845","2935","2845","877718","2545075642","103480626240","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15730","-670","-4.09","16500","16500","15710","7283","116531390","3146000000","200000"
"001045","CJ우","KOSPI",,"90500","1200","1.34","89400","91600","88700","3551","319259350","204550181500","2260223"
"097950","CJ제일제당","KOSPI",,"207000","-1000","-0.48","208500","208500","205500","55105","11390732000","3116216502000","15054186"
"097955","CJ제일제당 우","KOSPI",,"138300","300","0.22","139200","139200","137400","5965","822809100","183583983900","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","26150","-600","-2.24","26800","26850","26000","10816","283353575","310441973900","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1837","-21","-1.13","1862","1897","1829","574430","1064274479","271586090171","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","598","-3","-0.50","601","603","595","8652","5182937","44318489228","74111186"
"000480","CR홀딩스","KOSPI",,"4805","-30","-0.62","4835","4840","4780","23672","113633373","225308804450","46890490"
"065770","CS","KOSDAQ","벤처기업부","783","7","0.90","776","791","769","50101","39133038","15198914790","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","495","13","2.70","482","498","478","329116","161220309","31100582205","62829459"
"000590","CS홀딩스","KOSPI",,"75900","-1600","-2.06","77500","77900","75100","670","51129450","87625183800","1154482"
"012030","DB","KOSPI",,"1513","39","2.65","1482","1518","1460","449615","673034745","304376160629","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2130","5","0.24","2110","2130","2110","3244","6888385","12439200000","5840000"
"005830","DB손해보험","KOSPI",,"127800","-3300","-2.52","130300","130500","126800","206484","26389296548","9048240000000","70800000"
"016610","DB증권","KOSPI",,"10930","80","0.74","10850","10950","10560","190576","2064381730","463939031770","42446389"
"000990","DB하이텍","KOSPI",,"73700","6100","9.02","67900","73900","67100","669875","48551624800","3206288135600","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"1984","0","0.00","0","0","0","0","0","164422234240","82874110"
"290120","DH오토리드","KOSDAQ","우량기업부","2450","-10","-0.41","2460","2475","2410","25037","61535660","38769410050","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","777","-1","-0.13","778","784","762","65935","50895798","37903011048","48781224"
"001530","DI동일","KOSPI",,"18800","-850","-4.33","19650","19650","18640","85983","1618949665","370910464000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"36500","-1150","-3.05","37500","37550","36450","68098","2500312900","764889766000","20955884"
"000215","DL우","KOSPI",,"23000","-550","-2.34","24150","24150","23000","3516","81218225","38780645000","1686115"
"375500","DL이앤씨","KOSPI",,"39900","-1250","-3.04","41150","41150","39550","259077","10341618450","1543875557700","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"29700","-800","-2.62","30450","30500","29500","3977","118185175","62724944700","2111951"
"37550K","DL이앤씨우","KOSPI",,"21000","-700","-3.23","21700","21850","20700","8274","173927475","44391585000","2113885"
"068790","DMS","KOSDAQ","관리종목(소속부없음)","6330","0","0.00","0","0","0","0","0","149939488590","23687123"
"007340","DN오토모티브","KOSPI",,"23600","-800","-3.28","24500","24500","23600","86388","2064479325","1380856414000","58510865"
"004840","DRB동일","KOSPI",,"4995","40","0.81","4970","5020","4970","14766","73818862","99550350000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","7400","180","2.49","7190","7400","7060","352930","2565335695","199800000000","27000000"
"155660","DSR","KOSPI",,"3825","-80","-2.05","3905","3905","3825","15407","59278875","61200000000","16000000"
"069730","DSR제강","KOSPI",,"3765","-75","-1.95","3840","3845","3765","30824","116523233","54216000000","14400000"
"017860","DS단석","KOSPI",,"18190","20","0.11","17970","18350","17970","47515","863679775","319856816280","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","3500","360","11.46","3500","3850","3300","1529296","5405054128","172268012000","49219432"
"092780","DYP","KOSPI",,"3390","70","2.11","3320","3410","3280","18437","61646072","44641079400","13168460"
"017940","E1","KOSPI",,"80800","-2500","-3.00","83500","83600","80600","16471","1340834450","554288000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1647","133","8.78","1515","1675","1515","127507","206824392","21164735619","12850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5390","-70","-1.28","5400","5500","5340","28638","154564990","46488599080","8624972"
"278990","EMB","KONEX","일반기업부","3400","0","0.00","3500","3500","3000","182","569595","27420241800","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4305","40","0.94","4265","4310","4030","433451","1859893494","1059413145000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","2850","-90","-3.06","2940","2940","2845","8417","24185737","38657645100","13564086"
"383220","F&F","KOSPI",,"66300","-2200","-3.21","69100","69100","65900","90666","6045232350","2539759072500","38307075"
"007700","F&F홀딩스","KOSPI",,"18610","-80","-0.43","18690","19340","18350","23329","432234550","727918369870","39114367"
"214270","FSN","KOSDAQ","중견기업부","2045","118","6.12","1928","2055","1927","265464","532652906","89348011155","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2670","240","9.88","2430","2730","2405","502463","1308096375","38835288840","14545052"
"114090","GKL","KOSPI",,"14680","-290","-1.94","15130","15180","14680","159728","2374502610","908041235600","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3555","445","14.31","3440","3765","3340","1557398","5549039689","287421750000","80850000"
"078930","GS","KOSPI",,"55300","-1000","-1.78","55700","56300","55000","234202","12994729500","5138220403400","92915378"
"083450","GST","KOSDAQ","우량기업부","30400","1550","5.37","28550","30400","28200","1127517","33380616125","560272000000","18430000"
"006360","GS건설","KOSPI",,"18820","-880","-4.47","19700","19700","18700","985643","18622061160","1610643641800","85581490"
"001250","GS글로벌","KOSPI",,"2300","-15","-0.65","2320","2335","2285","546252","1256523780","189827657200","82533764"
"007070","GS리테일","KOSPI",,"19760","-340","-1.69","20100","20100","19730","101042","2009089645","1652082520400","83607415"
"078935","GS우","KOSPI",,"47700","-400","-0.83","48500","48500","47650","7587","363212475","85136200200","1784826"
"499790","GS피앤엘","KOSPI",,"41600","-400","-0.95","42150","43500","40350","122929","5034453775","824962985600","19830841"
"297890","HB솔루션","KOSDAQ","우량기업부","2240","140","6.67","2110","2245","2100","1033406","2291352346","163835647360","73140914"
"440290","HB인베스트먼트","KOSDAQ","중견기업부","2095","-45","-2.10","2120","2135","2080","205173","430946049","57625970850","27506430"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2000","143","7.70","1858","2000","1858","2359866","4638837362","185431832000","92715916"
"225530","HC보광산업","KOSDAQ","우량기업부","2900","-15","-0.51","2915","2930","2890","8940","25934698","105382308300","36338727"
"060560","HC홈센타","KOSDAQ","중견기업부","748","4","0.54","744","750","734","68888","51310292","95496804700","127669525"
"012630","HDC","KOSPI",,"17500","-1210","-6.47","18450","18450","17470","200184","3562858310","1045480117500","59741721"
"039570","HDC랩스","KOSPI",,"8370","-70","-0.83","8440","8480","8340","11150","93581055","217265120370","25957601"
"089470","HDC현대EP","KOSPI",,"4210","-80","-1.86","4290","4300","4200","38463","162632554","134299000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"20900","-1000","-4.57","21650","21900","20700","316794","6679183750","1377463197000","65907330"
"009540","HD한국조선해양","KOSPI",,"393500","-13500","-3.32","407000","407000","392000","256720","101451749350","27849221146000","70773116"
"267250","HD현대","KOSPI",,"184200","-4300","-2.28","188600","188700","182100","147347","27097934500","14550526257000","78993085"
