종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1517","24","1.61","1487","1520","1487","276334","416332681","80490563680","53059040"
"095570","AJ네트웍스","KOSPI",,"4685","105","2.29","4580","4700","4580","179496","837244017","212009175915","45252759"
"006840","AK홀딩스","KOSPI",,"8180","0","0.00","8260","8450","8090","28909","237753655","108365048980","13247561"
"054620","APS","KOSDAQ","중견기업부","4430","-55","-1.23","4440","4595","4300","147772","655526648","81486399030","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","19420","400","2.10","19170","19450","19030","103970","2006208475","292286943820","15050821"
"211270","AP위성","KOSDAQ","우량기업부","19050","940","5.19","18110","19590","17400","1854148","34666913560","287317891200","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4030","70","1.77","4010","4055","3975","201873","810075725","385738667730","95716791"
"282330","BGF리테일","KOSPI",,"114000","-3200","-2.73","117200","118000","113600","43461","4973441700","1970365284000","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4085","65","1.62","4020","4150","3995","101446","412349110","256402782415","62766899"
"138930","BNK금융지주","KOSPI",,"15920","20","0.13","15870","16090","15840","621713","9893095810","4940406365360","310327033"
"001460","BYC","KOSPI",,"41950","0","0.00","42000","43050","41500","1655","69224800","262025992500","6246150"
"001465","BYC우","KOSPI",,"23650","200","0.85","24800","24800","23250","3128","74086900","50938552500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1300","53","4.25","1247","1300","1240","379358","481480613","99962436600","76894182"
"001040","CJ","KOSPI",,"188700","-4600","-2.38","192700","195100","187600","97894","18586917100","5505699522600","29176998"
"079160","CJ CGV","KOSPI",,"6170","-30","-0.48","6220","6300","6100","581751","3588737920","1021638200520","165581556"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","68300","3200","4.92","65000","68600","65000","243818","16441219750","1497761218200","21929154"
