종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1717","-51","-2.88","1732","1755","1696","295731","511001440","91102371680","53059040"
"095570","AJ네트웍스","KOSPI",,"4715","-35","-0.74","4680","4765","4620","176589","830520468","213366758685","45252759"
"006840","AK홀딩스","KOSPI",,"9000","-200","-2.17","9200","9200","8950","26463","238147615","119228049000","13247561"
"054620","APS","KOSDAQ","중견기업부","3925","0","0.00","3940","3940","3805","15596","60647335","78084817425","19894221"
"265520","AP시스템","KOSDAQ","우량기업부","18060","-1050","-5.49","18460","18480","17800","183610","3324432180","271817827260","15050821"
"211270","AP위성","KOSDAQ","우량기업부","11550","-400","-3.35","11600","12000","11500","39480","458193240","174200611200","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3995","-40","-0.99","4015","4015","3950","61863","246066685","382388580045","95716791"
"282330","BGF리테일","KOSPI",,"112500","1200","1.08","112000","112800","110300","51517","5772251350","1944439425000","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3000","-35","-1.15","3005","3020","2965","48092","143663640","188300697000","62766899"
"138930","BNK금융지주","KOSPI",,"14920","-60","-0.40","15110","15110","14740","606741","9013934445","4691223297680","314425154"
"001460","BYC","KOSPI",,"41150","1550","3.91","39500","41350","39150","16204","656849175","257029072500","6246150"
"001465","BYC우","KOSPI",,"23500","450","1.95","22650","23500","22550","3555","81804800","50615475000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1437","-32","-2.18","1449","1449","1411","80686","114856993","110496939534","76894182"
"001040","CJ","KOSPI",,"185600","-3700","-1.95","189400","192900","184100","264005","49672749400","5415250828800","29176998"
"079160","CJ CGV","KOSPI",,"5620","20","0.36","5600","5690","5470","746539","4166390260","930567833300","165581465"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","64500","-1000","-1.53","64400","65100","63800","30843","1985405650","1414430433000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8670","-130","-1.48","8920","8920","8590","9915","85900880","113277555540","13065462"
"00104K","CJ4우(전환)","KOSPI",,"159700","-200","-0.13","159800","159800","156000","16482","2607668700","674973966400","4226512"
"000120","CJ대한통운","KOSPI",,"94500","600","0.64","93900","95500","92800","53660","5078735450","2155766508000","22812344"
"011150","CJ씨푸드","KOSPI",,"2745","-125","-4.36","2950","3000","2745","2717112","7682522545","98629971885","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15360","650","4.42","15000","15370","14940","2341","35115970","3072000000","200000"
"001045","CJ우","KOSPI",,"92900","-2600","-2.72","95500","95500","92100","9361","876165850","209974716700","2260223"
"097950","CJ제일제당","KOSPI",,"218000","-2000","-0.91","218500","219500","217000","54028","11783001250","3281812548000","15054186"
"097955","CJ제일제당 우","KOSPI",,"137300","-800","-0.58","137900","137900","136600","3570","488854650","182256550900","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","27150","-100","-0.37","27250","27300","26650","8364","225048600","322313559900","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1772","-40","-2.21","1802","1809","1756","296643","526315394","261976348276","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","662","10","1.53","652","662","643","25334","16525627","49061605132","74111186"
"000480","CR홀딩스","KOSPI",,"4930","-20","-0.40","4920","4950","4895","22333","109806015","231170115700","46890490"
"065770","CS","KOSDAQ","벤처기업부","798","-35","-4.20","832","833","797","219224","177744967","15490081740","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","603","-39","-6.07","673","699","600","658497","415022477","36932050143","61247181"
"000590","CS홀딩스","KOSPI",,"76200","-700","-0.91","76500","78100","75600","1332","101701900","87971528400","1154482"
"012030","DB","KOSPI",,"1376","-27","-1.92","1399","1399","1360","237891","327367366","276815331808","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2100","5","0.24","2090","2100","2090","9896","20691725","12264000000","5840000"
"005830","DB손해보험","KOSPI",,"119300","-800","-0.67","121200","121400","118200","142987","17102207250","8446440000000","70800000"
"016610","DB증권","KOSPI",,"10130","-170","-1.65","10020","10290","9980","140513","1422004080","429981920570","42446389"
"000990","DB하이텍","KOSPI",,"61900","-4500","-6.78","63000","64700","61100","526910","33062993550","2692933997200","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"060900","DGP","KOSDAQ","중견기업부","1275","-10","-0.78","1285","1285","1240","52498","66102595","38136185850","29910734"
"000300","DH오토넥스","KOSPI",,"1984","0","0.00","0","0","0","0","0","162944308992","82129188"
"290120","DH오토리드","KOSDAQ","우량기업부","2400","-25","-1.03","2425","2440","2395","7172","17253436","37978197600","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","734","-8","-1.08","743","744","728","25268","18582723","35805418416","48781224"
"001530","DI동일","KOSPI",,"17750","350","2.01","17170","18690","17080","194319","3538446455","350194720000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"38850","-750","-1.89","39100","39450","38400","53425","2072116025","814136093400","20955884"
"000215","DL우","KOSPI",,"26050","150","0.58","25700","26700","25000","13260","343124350","43923295750","1686115"
"375500","DL이앤씨","KOSPI",,"39200","-850","-2.12","39550","39600","38450","106912","4185366925","1516790021600","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"28450","-1050","-3.56","28500","29050","28450","2711","77628775","60085005950","2111951"
"37550K","DL이앤씨우","KOSPI",,"21700","-400","-1.81","21450","22200","21200","8217","177940950","45871304500","2113885"
"068790","DMS","KOSDAQ","관리종목(소속부없음)","6330","0","0.00","0","0","0","0","0","149939488590","23687123"
"007340","DN오토모티브","KOSPI",,"23150","100","0.43","23050","23300","22450","81307","1867500750","1354526524750","58510865"
"004840","DRB동일","KOSPI",,"4780","-10","-0.21","4790","4790","4650","12582","59211665","95265400000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","6290","-380","-5.70","6490","6490","6210","300499","1900881980","169830000000","27000000"
"155660","DSR","KOSPI",,"3865","-30","-0.77","3845","3890","3845","12068","46641850","61840000000","16000000"
"069730","DSR제강","KOSPI",,"3480","0","0.00","3465","3525","3420","36595","126376960","50112000000","14400000"
"017860","DS단석","KOSPI",,"18930","-660","-3.37","19020","19210","18840","57077","1083601530","332869133160","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","1955","117","6.37","1831","1963","1775","196073","370820386","96223989560","49219432"
"092780","DYP","KOSPI",,"3205","-70","-2.14","3235","3235","3195","22240","71446985","42204914300","13168460"
"017940","E1","KOSPI",,"83600","-1400","-1.65","84500","84500","81900","17053","1415838450","573496000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1981","-149","-7.00","2115","2125","1975","128572","258221221","25456794937","12850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5620","-170","-2.94","5880","5880","5580","28289","159082880","48472342640","8624972"
"278990","EMB","KONEX","일반기업부","3200","-120","-3.61","3400","3600","3000","91","300100","15477859200","4836831"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4415","-25","-0.56","4400","4470","4385","343127","1519645172","1086482935000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","2850","0","0.00","2815","2850","2780","12436","34852000","38657645100","13564086"
"383220","F&F","KOSPI",,"76200","-1500","-1.93","76500","77500","74200","119913","9173231750","2918999115000","38307075"
"007700","F&F홀딩스","KOSPI",,"19670","-430","-2.14","19900","19990","19480","28064","552911215","769379598890","39114367"
"214270","FSN","KOSDAQ","중견기업부","1898","-65","-3.31","1905","1941","1890","143955","274154431","82925440182","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2375","-40","-1.66","2395","2405","2330","30387","71836165","34544498500","14545052"
"114090","GKL","KOSPI",,"14890","-150","-1.00","15000","15130","14750","250495","3740757595","921030926300","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2710","-55","-1.99","2765","2765","2680","100388","271420195","219103500000","80850000"
"078930","GS","KOSPI",,"59400","-2200","-3.57","60600","60600","58500","224386","13311424050","5519173453200","92915378"
"083450","GST","KOSDAQ","우량기업부","25200","-2600","-9.35","25850","26200","25050","351943","8993067700","464436000000","18430000"
"006360","GS건설","KOSPI",,"18800","-310","-1.62","18900","18920","18600","239660","4505125305","1608932012000","85581490"
"001250","GS글로벌","KOSPI",,"2375","-10","-0.42","2360","2375","2335","160344","377093980","196017689500","82533764"
"007070","GS리테일","KOSPI",,"22500","200","0.90","22400","22750","21800","239621","5369963725","1881166837500","83607415"
"078935","GS우","KOSPI",,"49100","-650","-1.31","49600","49700","48700","5815","285432050","87634956600","1784826"
"499790","GS피앤엘","KOSPI",,"53500","-100","-0.19","53300","56500","51700","404823","21770266700","1060949993500","19830841"
"297890","HB솔루션","KOSDAQ","우량기업부","2110","-110","-4.95","2160","2180","2080","663121","1398962988","154327328540","73140914"
