종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1399","-46","-3.18","1446","1454","1388","334546","474272020","74229596960","53059040"
"095570","AJ네트웍스","KOSPI",,"5270","-120","-2.23","5360","5440","5240","564030","3001081210","238482039930","45252759"
"006840","AK홀딩스","KOSPI",,"7780","0","0.00","7780","7830","7700","20975","162846530","103066024580","13247561"
"054620","APS","KOSDAQ","중견기업부","4405","-145","-3.19","4490","4540","4350","40381","179785660","81026543505","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","21300","-1500","-6.58","22000","22300","21200","228384","4958479225","320582487300","15050821"
"211270","AP위성","KOSDAQ","우량기업부","19150","-1950","-9.24","20300","20650","19000","743131","14675162545","288826121600","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4130","25","0.61","4105","4165","4085","265292","1094939107","395310346830","95716791"
"282330","BGF리테일","KOSPI",,"123300","0","0.00","121100","124500","120000","87773","10780123750","2131105609800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4025","-160","-3.82","4180","4180","4010","94943","384524839","252636768475","62766899"
"138930","BNK금융지주","KOSPI",,"17810","-10","-0.06","17620","18410","17310","1068612","19151817055","5526924457730","310327033"
"001460","BYC","KOSPI",,"55800","6850","13.99","63500","63500","49100","173357","10041728300","348535170000","6246150"
"001465","BYC우","KOSPI",,"27200","1400","5.43","31850","31850","26050","107802","3082295450","58584720000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1243","-7","-0.56","1239","1255","1230","203709","252504017","95579468226","76894182"
"001040","CJ","KOSPI",,"210500","2000","0.96","204000","218500","203000","187362","39530856250","6141758079000","29176998"
"079160","CJ CGV","KOSPI",,"5940","90","1.54","5840","6080","5800","887507","5293767830","983555998920","165581818"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","70900","1900","2.75","67800","74500","66900","278920","19825713300","1554777018600","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8520","-30","-0.35","8550","8880","8500","24346","209881200","111317736240","13065462"
"00104K","CJ4우(전환)","KOSPI",,"174500","2400","1.39","171900","177000","167600","10239","1767940900","737526344000","4226512"
"000120","CJ대한통운","KOSPI",,"109400","6000","5.80","103500","113600","103000","280903","30825752800","2495670433600","22812344"
"011150","CJ씨푸드","KOSPI",,"2840","-30","-1.05","2870","2875","2830","383742","1093689677","102043395320","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15460","-90","-0.58","15460","15460","15360","771","11872640","3092000000","200000"
"001045","CJ우","KOSPI",,"97900","-1200","-1.21","98500","100500","96000","8504","835186050","221275831700","2260223"
"097950","CJ제일제당","KOSPI",,"221000","1500","0.68","218500","222000","217000","100380","22081463000","3326975106000","15054186"
"097955","CJ제일제당 우","KOSPI",,"139800","-300","-0.21","140000","140400","138800","6560","915026850","185575133400","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","32200","0","0.00","32150","32950","31300","75786","2440647250","382265069200","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2040","-20","-0.97","2080","2100","2015","1338031","2746421561","301598053320","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","544","-5","-0.91","549","549","536","134989","73070732","40316485184","74111186"
"000480","CR홀딩스","KOSPI",,"4745","5","0.11","4745","4745","4680","20739","98004322","222495375050","46890490"
"065770","CS","KOSDAQ","벤처기업부","840","-13","-1.52","870","880","820","549312","459613838","16305349200","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","492","-24","-4.65","520","520","481","955622","473526388","30912093828","62829459"
"000590","CS홀딩스","KOSPI",,"83400","600","0.72","82700","83900","81600","1306","107861200","96283798800","1154482"
"012030","DB","KOSPI",,"1774","-51","-2.79","1825","1825","1726","1443497","2548879981","356882557142","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2190","-10","-0.45","2220","2220","2145","26075","56988845","12789600000","5840000"
"005830","DB손해보험","KOSPI",,"159700","6900","4.52","151000","161000","150600","363839","57427778347","11080624800000","69384000"
"016610","DB증권","KOSPI",,"13170","-350","-2.59","13400","13450","13090","94083","1243563745","559018943130","42446389"
"000990","DB하이텍","KOSPI",,"104400","-6400","-5.78","107700","112400","103200","631217","66845290900","4541878987200","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"4200","0","0.00","0","0","0","0","0","174035631000","41437055"
"290120","DH오토리드","KOSDAQ","우량기업부","2725","-5","-0.18","2725","2800","2700","39161","107526892","43121078525","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","1051","3","0.29","1047","1080","1030","302860","320602691","51269066424","48781224"
"001530","DI동일","KOSPI",,"20950","-450","-2.10","21600","22000","20600","78377","1668123975","413328416000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"45650","1200","2.70","44300","48700","43750","313110","14558640625","956636104600","20955884"
"000215","DL우","KOSPI",,"24650","100","0.41","24500","25900","24350","19649","495300050","41562734750","1686115"
"375500","DL이앤씨","KOSPI",,"45750","-750","-1.61","45900","46950","45550","303665","13992009600","1770233252250","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"33300","0","0.00","33500","33500","32700","1834","60676925","70327968300","2111951"
"37550K","DL이앤씨우","KOSPI",,"23300","200","0.87","23100","23500","23000","30436","702794025","49253520500","2113885"
