종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1591","-64","-3.87","1641","1654","1570","192977","307243865","84416932640","53059040"
"095570","AJ네트웍스","KOSPI",,"4555","-90","-1.94","4645","4645","4535","202624","926029051","206126317245","45252759"
"006840","AK홀딩스","KOSPI",,"8210","-90","-1.08","8350","8350","8150","16888","138315050","108762475810","13247561"
"054620","APS","KOSDAQ","중견기업부","3700","-170","-4.39","3880","3980","3700","64981","246488080","68058617700","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","19610","-590","-2.92","20200","20200","19590","74972","1485456550","295146599810","15050821"
"211270","AP위성","KOSDAQ","우량기업부","15430","1380","9.82","14050","16500","13850","6388283","99225973095","232719950720","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3705","-95","-2.50","3800","3820","3700","231681","866814853","354630710655","95716791"
"282330","BGF리테일","KOSPI",,"102300","300","0.29","101700","102600","101200","42021","4288714050","1768143583800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3745","50","1.35","3685","3750","3640","78336","288636385","235062036755","62766899"
"138930","BNK금융지주","KOSPI",,"15330","-210","-1.35","15390","15450","15210","811103","12425064205","4820137610820","314425154"
"001460","BYC","KOSPI",,"39800","-1800","-4.33","41800","41800","38100","7791","311483900","248596770000","6246150"
"001465","BYC우","KOSPI",,"23250","-650","-2.72","23300","23950","22950","1255","29070000","50077012500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1333","11","0.83","1324","1350","1305","173060","230261852","102499944606","76894182"
"001040","CJ","KOSPI",,"174300","-3100","-1.75","176100","179600","171300","173872","30166668750","5085550751400","29176998"
"079160","CJ CGV","KOSPI",,"5820","40","0.69","5780","5890","5690","297227","1724014540","963684574440","165581542"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","62000","0","0.00","61600","62200","61300","44270","2733458100","1359607548000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8770","-50","-0.57","8820","8910","8690","16876","148445050","114584101740","13065462"
"00104K","CJ4우(전환)","KOSPI",,"152900","-2100","-1.35","155200","155200","150100","9535","1447773850","646233684800","4226512"
"000120","CJ대한통운","KOSPI",,"93900","-2100","-2.19","96000","96100","91900","161458","15101160450","2142079101600","22812344"
"011150","CJ씨푸드","KOSPI",,"2770","-70","-2.46","2850","2855","2760","413744","1150613470","99528241210","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15620","-230","-1.45","16000","16000","15610","1161","18539500","3124000000","200000"
"001045","CJ우","KOSPI",,"88800","-2000","-2.20","90800","90800","88700","3146","280265200","200707802400","2260223"
"097950","CJ제일제당","KOSPI",,"203500","500","0.25","201500","204000","200000","87553","17651312250","3063526851000","15054186"
"097955","CJ제일제당 우","KOSPI",,"136700","-600","-0.44","137700","137700","136000","6136","836826850","181460091100","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","25100","-450","-1.76","25550","25550","24800","9422","235530200","297976808600","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1768","-17","-0.95","1785","1811","1750","258803","459827663","261384979544","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","564","-19","-3.26","583","583","563","39508","22538852","41798708904","74111186"
"000480","CR홀딩스","KOSPI",,"4670","-65","-1.37","4735","4735","4660","18877","88551229","218978588300","46890490"
"065770","CS","KOSDAQ","벤처기업부","741","-11","-1.46","749","758","730","100015","74779572","14383647330","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","470","-3","-0.63","473","481","460","500396","234573999","29529845730","62829459"
"000590","CS홀딩스","KOSPI",,"74800","-400","-0.53","75700","76000","73300","852","63328400","86355253600","1154482"
"012030","DB","KOSPI",,"1454","-67","-4.40","1520","1520","1444","753395","1102864271","292506898582","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2165","0","0.00","2165","2170","2160","6756","14626670","12643600000","5840000"
"005830","DB손해보험","KOSPI",,"123600","-1100","-0.88","123300","124000","121700","291474","35837980000","8750880000000","70800000"
"016610","DB증권","KOSPI",,"12000","-340","-2.76","12340","12340","11910","145463","1766786000","509356668000","42446389"
"000990","DB하이텍","KOSPI",,"71700","-2500","-3.37","73300","74200","70900","361189","26172628200","3119278959600","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"1984","0","0.00","0","0","0","0","0","164422234240","82874110"
"290120","DH오토리드","KOSDAQ","우량기업부","2580","-145","-5.32","2750","2755","2535","223297","578155508","40826562420","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","980","-10","-1.01","1075","1080","884","7917697","7646192484","47805599520","48781224"
"001530","DI동일","KOSPI",,"19370","-470","-2.37","19900","20000","19360","70052","1372586970","382156153600","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
