종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1541","5","0.33","1536","1550","1480","411020","618945490","81763980640","53059040"
"095570","AJ네트웍스","KOSPI",,"4610","-25","-0.54","4675","4675","4585","86071","397005845","208615218990","45252759"
"006840","AK홀딩스","KOSPI",,"8840","10","0.11","8830","8940","8800","5134","45414765","117108439240","13247561"
"054620","APS","KOSDAQ","중견기업부","3860","80","2.12","3800","3885","3795","19676","75400565","71001693060","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","19280","-310","-1.58","19600","19690","19230","55428","1074118565","290179828880","15050821"
"211270","AP위성","KOSDAQ","우량기업부","12120","410","3.50","11820","12300","11450","481590","5754834945","182797524480","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4040","-20","-0.49","4060","4065","4015","52209","210539204","386695835640","95716791"
"282330","BGF리테일","KOSPI",,"109300","-900","-0.82","109900","110600","109000","17858","1956084550","1889130925800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3850","-30","-0.77","3880","3930","3770","96699","369570088","241652561150","62766899"
"138930","BNK금융지주","KOSPI",,"16200","60","0.37","16200","16300","16050","697944","11306194055","5093687494800","314425154"
"001460","BYC","KOSPI",,"42600","-350","-0.81","42950","42950","42150","2814","118977200","266085990000","6246150"
"001465","BYC우","KOSPI",,"24700","-450","-1.79","25100","25450","24700","3335","83195750","53200095000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1476","6","0.41","1499","1499","1457","67935","100055466","113495812632","76894182"
"001040","CJ","KOSPI",,"170000","-1900","-1.11","173000","173000","169900","60013","10263682400","4960089660000","29176998"
"079160","CJ CGV","KOSPI",,"6020","-10","-0.17","6030","6060","5990","206962","1244597595","996800605920","165581496"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","64300","-500","-0.77","64300","64800","64100","19947","1285835450","1410044602200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9380","-170","-1.78","9560","9560","9370","11300","106676830","122554033560","13065462"
"00104K","CJ4우(전환)","KOSPI",,"151500","-800","-0.53","152500","152600","150300","8387","1267487300","640316568000","4226512"
"000120","CJ대한통운","KOSPI",,"95200","1500","1.60","93900","96600","93900","43224","4118535100","2171735148800","22812344"
"011150","CJ씨푸드","KOSPI",,"2905","5","0.17","2915","2995","2895","1259005","3690016474","104378895565","35930773"
"011155","CJ씨푸드1우","KOSPI",,"18590","4290","30.00","16950","18590","16950","24887","458390250","3718000000","200000"
"001045","CJ우","KOSPI",,"87400","600","0.69","87100","87700","87000","1600","139543750","197543490200","2260223"
