종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1585","-14","-0.88","1599","1603","1579","191730","304677101","84098578400","53059040"
"095570","AJ네트웍스","KOSPI",,"4630","-40","-0.86","4670","4670","4580","140509","646600500","209520274170","45252759"
"006840","AK홀딩스","KOSPI",,"8980","150","1.70","8840","8980","8710","3645","32062610","118963097780","13247561"
"054620","APS","KOSDAQ","중견기업부","3990","-65","-1.60","4025","4050","3975","3839","15347395","73392941790","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","19190","-90","-0.47","18950","19250","18910","43752","834583735","288825254990","15050821"
"211270","AP위성","KOSDAQ","우량기업부","11410","240","2.15","11010","11520","10880","119311","1347261245","172089088640","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4065","-30","-0.73","4085","4095","4030","57907","234584972","389088755415","95716791"
"282330","BGF리테일","KOSPI",,"110900","-1400","-1.25","112600","113000","110700","26578","2966640850","1916785175400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3700","5","0.14","3670","3740","3570","131832","480273360","232237526300","62766899"
"138930","BNK금융지주","KOSPI",,"15940","190","1.21","15750","16410","15600","1516153","24171602000","5011936954760","314425154"
"001460","BYC","KOSPI",,"43400","-1050","-2.36","44250","44250","42900","4801","208240550","271082910000","6246150"
"001465","BYC우","KOSPI",,"25650","-400","-1.54","26000","26000","25550","498","12785800","55246252500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1469","-35","-2.33","1491","1491","1452","78912","115726455","112957553358","76894182"
"001040","CJ","KOSPI",,"174200","-1900","-1.08","174200","175400","171200","50503","8800826450","5082633051600","29176998"
"079160","CJ CGV","KOSPI",,"5990","30","0.50","5960","6040","5830","340204","2025874005","991833161040","165581496"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","60600","-2000","-3.19","62600","62600","60400","40197","2452525750","1328906732400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9140","-190","-2.04","9130","9320","9090","18890","173258740","119418322680","13065462"
"00104K","CJ4우(전환)","KOSPI",,"157000","0","0.00","156600","157000","152900","11260","1746129700","663562384000","4226512"
"000120","CJ대한통운","KOSPI",,"100900","4900","5.10","96500","102100","96500","189847","18985464650","2301765509600","22812344"
"011150","CJ씨푸드","KOSPI",,"2810","0","0.00","2795","2875","2780","787731","2233270362","100965472130","35930773"
"011155","CJ씨푸드1우","KOSPI",,"16150","1020","6.74","15130","16890","15130","1324","21468440","3230000000","200000"
"001045","CJ우","KOSPI",,"87200","-1000","-1.13","88100","88200","86700","4636","403859900","197091445600","2260223"
"097950","CJ제일제당","KOSPI",,"209000","0","0.00","208000","209500","206500","36449","7598790250","3146324874000","15054186"
"097955","CJ제일제당 우","KOSPI",,"137500","-300","-0.22","138200","138300","137300","3273","450447050","182522037500","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","27200","-350","-1.27","27400","27550","27000","9428","256717400","322907139200","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1921","-37","-1.89","1941","1954","1920","368864","712261119","284004833543","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","637","-1","-0.16","638","644","630","12724","8063418","47208825482","74111186"
"000480","CR홀딩스","KOSPI",,"5030","-10","-0.20","5030","5070","4990","20418","102386700","235859164700","46890490"
