종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1405","-11","-0.78","1416","1420","1383","389062","543263777","74547951200","53059040"
"095570","AJ네트웍스","KOSPI",,"5460","170","3.21","5370","5530","5210","690641","3716305635","247080064140","45252759"
"006840","AK홀딩스","KOSPI",,"7660","20","0.26","7740","7740","7600","16117","123078000","101476317260","13247561"
"054620","APS","KOSDAQ","중견기업부","4410","160","3.76","4285","4420","4280","46237","201638500","81118514610","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","21150","750","3.68","21000","21200","20500","178142","3713559450","318324864150","15050821"
"211270","AP위성","KOSDAQ","우량기업부","21250","1200","5.99","20850","22400","20650","2048675","43915640325","320498960000","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4015","95","2.42","3925","4015","3920","111206","441738727","384302915865","95716791"
"282330","BGF리테일","KOSPI",,"122000","1700","1.41","121200","122500","119100","80879","9793131500","2108636532000","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4065","100","2.52","3965","4070","3950","82479","330432365","255147444435","62766899"
"138930","BNK금융지주","KOSPI",,"17500","1030","6.25","16890","17500","16800","1076385","18551826405","5430723077500","310327033"
"001460","BYC","KOSPI",,"44450","2750","6.59","41650","45000","41650","7805","341613950","277641367500","6246150"
"001465","BYC우","KOSPI",,"24950","1350","5.72","23600","25050","23600","5793","142002300","53738557500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1226","6","0.49","1216","1229","1171","489336","587363276","94272267132","76894182"
"001040","CJ","KOSPI",,"212000","1000","0.47","218000","224500","208500","221971","47498109500","6185523576000","29176998"
"079160","CJ CGV","KOSPI",,"5980","100","1.70","5990","6080","5900","393349","2350176455","990179271640","165581818"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","69300","1300","1.91","70600","70600","68000","111866","7739307650","1519690372200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8380","-260","-3.01","8570","8620","8290","39371","329254000","109488571560","13065462"
"00104K","CJ4우(전환)","KOSPI",,"174900","0","0.00","175100","181900","173400","13465","2381787650","739216948800","4226512"
