종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1496","-1","-0.07","1497","1540","1490","343711","517306594","79376323840","53059040"
"095570","AJ네트웍스","KOSPI",,"4735","50","1.07","4700","4760","4685","162460","766077322","214271813865","45252759"
"006840","AK홀딩스","KOSPI",,"7830","-320","-3.93","8060","8140","7830","45252","357481280","103728402630","13247561"
"054620","APS","KOSDAQ","중견기업부","4555","25","0.55","4550","4625","4455","73559","331833957","83785676655","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","20950","1220","6.18","20250","21050","19980","344422","7088022725","315314699950","15050821"
"211270","AP위성","KOSDAQ","우량기업부","18960","40","0.21","19210","19570","18830","792844","15115084745","285960483840","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3995","-25","-0.62","4020","4020","3965","129984","518967774","382388580045","95716791"
"282330","BGF리테일","KOSPI",,"116900","-100","-0.09","116400","117800","115700","36302","4235197500","2020488611400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4000","-55","-1.36","4055","4080","3985","91430","366713548","251067596000","62766899"
"138930","BNK금융지주","KOSPI",,"16390","240","1.49","16080","16550","16080","2202826","36145742157","5086260070870","310327033"
"001460","BYC","KOSPI",,"41350","350","0.85","41000","43000","40750","3546","147131350","258278302500","6246150"
"001465","BYC우","KOSPI",,"23450","-50","-0.21","23100","23500","22500","9246","210565700","50507782500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1300","-9","-0.69","1309","1345","1283","358191","465807653","99962436600","76894182"
"001040","CJ","KOSPI",,"198300","8400","4.42","191400","204000","189500","190174","37557272050","5785798703400","29176998"
"079160","CJ CGV","KOSPI",,"6100","20","0.33","6080","6130","6010","415824","2521513350","1010047491600","165581556"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","71200","2500","3.64","70900","71200","69500","155743","10995721650","1561355764800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8890","10","0.11","8880","9000","8760","37860","336021840","116151957180","13065462"
"00104K","CJ4우(전환)","KOSPI",,"166700","5800","3.60","160700","169400","159500","20257","3369852250","704559550400","4226512"
"000120","CJ대한통운","KOSPI",,"99300","1100","1.12","98500","101000","97700","48885","4857206900","2265265759200","22812344"
"011150","CJ씨푸드","KOSPI",,"2870","0","0.00","2875","2885","2845","439303","1258666899","103121318510","35930773"
"011155","CJ씨푸드1우","KOSPI",,"16050","640","4.15","15410","16090","15210","1417","22083620","3210000000","200000"
"001045","CJ우","KOSPI",,"91100","1100","1.22","90000","93100","89600","6025","550572600","205906315300","2260223"
"097950","CJ제일제당","KOSPI",,"213000","-1500","-0.70","214500","215000","211500","60203","12804463500","3206541618000","15054186"
"097955","CJ제일제당 우","KOSPI",,"140000","-100","-0.07","140100","140500","139200","10127","1414454050","185840620000","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","26900","-700","-2.54","27800","27850","26700","42082","1135522650","319345663400","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2035","43","2.16","2005","2110","2000","2318919","4759090438","300858842405","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","575","-2","-0.35","581","584","572","18006","10344027","42613931950","74111186"
"000480","CR홀딩스","KOSPI",,"4725","5","0.11","4760","4760","4700","23945","112971265","221557565250","46890490"
"065770","CS","KOSDAQ","벤처기업부","779","0","0.00","778","790","775","99400","77581265","15121270270","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","510","1","0.20","518","565","508","1262503","674030868","32043024090","62829459"
"000590","CS홀딩스","KOSPI",,"76800","100","0.13","77600","77600","75500","2692","204931200","88664217600","1154482"
"012030","DB","KOSPI",,"1624","24","1.50","1624","1651","1596","1269204","2058370620","326706467192","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2195","-5","-0.23","2190","2200","2180","753","1651665","12818800000","5840000"
"005830","DB손해보험","KOSPI",,"136500","3200","2.40","133300","137300","132900","181475","24602315900","9470916000000","69384000"
"016610","DB증권","KOSPI",,"12290","90","0.74","12500","12660","12190","225456","2794859285","521666120810","42446389"
"000990","DB하이텍","KOSPI",,"104700","9100","9.52","102100","106300","99500","802218","82500209250","4554930363600","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"4200","0","0.00","0","0","0","0","0","174035631000","41437055"
"290120","DH오토리드","KOSDAQ","우량기업부","2845","30","1.07","2830","2900","2820","73585","210530599","45019988405","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","1082","17","1.60","1088","1118","1050","687143","741107286","52781284368","48781224"
"001530","DI동일","KOSPI",,"20250","150","0.75","20150","20500","20000","34308","691914475","399517920000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"41200","1100","2.74","40550","42200","40550","126701","5235460125","863382420800","20955884"
"000215","DL우","KOSPI",,"23700","0","0.00","23800","24950","23500","16728","398865625","39960925500","1686115"
"375500","DL이앤씨","KOSPI",,"45000","850","1.93","44650","45600","44350","397570","17904202025","1741213035000","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"34000","100","0.29","34300","34300","33325","1787","60536025","71806334000","2111951"
"37550K","DL이앤씨우","KOSPI",,"22900","350","1.55","23350","23350","22650","14067","321687725","48407966500","2113885"
"068790","DMS","KOSDAQ","투자주의환기종목(소속부없음)","6330","0","0.00","0","0","0","0","0","142869517920","22570224"
"007340","DN오토모티브","KOSPI",,"25500","0","0.00","25600","25800","25050","148713","3775361275","1492027057500","58510865"
"004840","DRB동일","KOSPI",,"5290","-60","-1.12","5360","5390","5280","69087","366996540","105429700000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","8190","-10","-0.12","8210","8410","8000","1538023","12613595430","221130000000","27000000"
"155660","DSR","KOSPI",,"3920","10","0.26","3925","3965","3845","49422","192838655","62720000000","16000000"
"069730","DSR제강","KOSPI",,"3790","-15","-0.39","3820","3885","3790","29191","111183300","54576000000","14400000"
"017860","DS단석","KOSPI",,"19750","250","1.28","19620","19880","19370","116056","2280382975","347288187000","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","3435","175","5.37","3260","3490","3220","370522","1249402065","338105098920","98429432"
"092780","DYP","KOSPI",,"6200","180","2.99","6100","6240","5880","520833","3173555660","81644452000","13168460"
"017940","E1","KOSPI",,"85500","-2800","-3.17","88400","88600","84200","25879","2209115850","586530000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1437","21","1.48","1405","1452","1381","347217","490732797","28525135449","19850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5950","-110","-1.82","6060","6110","5820","109706","652597445","51318583400","8624972"
"278990","EMB","KONEX","일반기업부","3100","0","0.00","3100","3100","3100","4","12400","25000808700","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4390","-80","-1.79","4470","4485","4390","462650","2050465569","1080330710000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","2795","0","0.00","2795","2795","2755","13432","37241330","37911620370","13564086"
"383220","F&F","KOSPI",,"69500","2800","4.20","67100","70100","66900","135054","9329016700","2662341712500","38307075"
"007700","F&F홀딩스","KOSPI",,"19760","110","0.56","19650","19810","19480","23300","457564665","772899891920","39114367"
"214270","FSN","KOSDAQ","중견기업부","1882","-35","-1.83","1930","1938","1871","156933","296825219","82226384838","43690959"
