종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1525","-24","-1.55","1540","1548","1506","211640","321533524","80915036000","53059040"
"095570","AJ네트웍스","KOSPI",,"4585","0","0.00","4560","4595","4535","88791","404494317","207483900015","45252759"
"006840","AK홀딩스","KOSPI",,"7750","-30","-0.39","7880","7880","7720","13236","102844545","102668597750","13247561"
"054620","APS","KOSDAQ","중견기업부","3700","-30","-0.80","3715","3945","3640","78320","295396709","68058617700","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","18940","-10","-0.05","18850","18940","18650","63806","1195260785","285062549740","15050821"
"211270","AP위성","KOSDAQ","우량기업부","14990","460","3.17","14600","15390","14270","823939","12244552670","226083736960","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3815","-5","-0.13","3845","3850","3790","130352","497562755","365159557665","95716791"
"282330","BGF리테일","KOSPI",,"109700","1200","1.11","107600","110000","106000","61866","6753525100","1896044488200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3950","-40","-1.00","4000","4000","3855","111249","434866418","247929251050","62766899"
"138930","BNK금융지주","KOSPI",,"15100","-70","-0.46","15170","15400","15040","1067612","16180186255","4685938198300","310327033"
"001460","BYC","KOSPI",,"42250","-400","-0.94","42650","42800","42000","4658","197069350","263899837500","6246150"
"001465","BYC우","KOSPI",,"23550","350","1.51","23850","23850","22850","1578","36473750","50723167500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1300","0","0.00","1307","1307","1250","133899","170227852","99962436600","76894182"
"001040","CJ","KOSPI",,"190000","4000","2.15","188300","193400","185700","192452","36539042150","5543629620000","29176998"
"079160","CJ CGV","KOSPI",,"6110","-30","-0.49","6140","6150","6010","413620","2515955440","1011703307160","165581556"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","63300","200","0.32","63000","63900","62600","62028","3914527500","1388115448200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8540","10","0.12","8580","8730","8420","9038","76689945","111579045480","13065462"
"00104K","CJ4우(전환)","KOSPI",,"162900","2300","1.43","160700","163500","160500","10251","1664017750","688498804800","4226512"
"000120","CJ대한통운","KOSPI",,"98400","-1200","-1.20","99500","101900","97500","90338","8999536250","2244734649600","22812344"
"011150","CJ씨푸드","KOSPI",,"2800","-20","-0.71","2825","2825","2780","205241","573718179","100606164400","35930773"
"011155","CJ씨푸드1우","KOSPI",,"14890","-480","-3.12","15490","15490","14890","656","9997160","2978000000","200000"
"001045","CJ우","KOSPI",,"92700","600","0.65","92100","93700","91200","7033","651352100","209522672100","2260223"
"097950","CJ제일제당","KOSPI",,"211500","-2000","-0.94","213000","213500","210000","66496","14036101250","3183960339000","15054186"
"097955","CJ제일제당 우","KOSPI",,"137600","-300","-0.22","137900","138400","137500","4796","661371600","182654780800","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","23850","-350","-1.45","24200","24300","23300","62349","1477835650","283137326100","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1725","9","0.52","1709","1730","1688","878280","1492032951","255027765675","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","577","8","1.41","569","589","567","17662","10225662","42762154322","74111186"
"000480","CR홀딩스","KOSPI",,"4720","10","0.21","4680","4730","4680","14612","68728211","221323112800","46890490"
"065770","CS","KOSDAQ","벤처기업부","751","2","0.27","745","756","741","43101","32217563","14577758630","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","455","-11","-2.36","476","476","453","378709","173556044","28587403845","62829459"
"000590","CS홀딩스","KOSPI",,"74300","600","0.81","72800","74300","72700","1925","140803700","85778012600","1154482"
"012030","DB","KOSPI",,"1498","-11","-0.73","1499","1527","1486","350338","527510308","301358551634","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2200","0","0.00","2195","2200","2195","805","1770585","12848000000","5840000"
"005830","DB손해보험","KOSPI",,"122700","800","0.66","121700","123300","121400","156344","19140574950","8687160000000","70800000"
"016610","DB증권","KOSPI",,"11470","140","1.24","11300","11690","11300","134527","1546674770","486860081830","42446389"
"000990","DB하이텍","KOSPI",,"81900","0","0.00","80300","82300","79300","289199","23596582900","3563025757200","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"4200","0","0.00","0","0","0","0","0","174035631000","41437055"
"290120","DH오토리드","KOSDAQ","우량기업부","3170","-170","-5.09","3540","3540","3160","761849","2523888126","50162869330","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","1284","-73","-5.38","1340","1340","1259","1455190","1860395144","62635091616","48781224"
"001530","DI동일","KOSPI",,"19930","-120","-0.60","19860","20150","19800","21614","430625590","393204550400","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"36700","600","1.66","35800","37000","35800","90506","3299324450","769080942800","20955884"
"000215","DL우","KOSPI",,"21800","0","0.00","21800","22300","21550","7585","165562525","36757307000","1686115"
"375500","DL이앤씨","KOSPI",,"41750","450","1.09","41300","41850","40900","214279","8868185000","1615458760250","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"31600","100","0.32","32000","32000","31150","1254","39382975","66737651600","2111951"
"37550K","DL이앤씨우","KOSPI",,"21650","0","0.00","21650","21750","21400","3713","80081500","45765610250","2113885"
"068790","DMS","KOSDAQ","관리종목(소속부없음)","6330","0","0.00","0","0","0","0","0","142869517920","22570224"
"007340","DN오토모티브","KOSPI",,"23700","-100","-0.42","23850","23900","23400","102978","2431154725","1386707500500","58510865"
"004840","DRB동일","KOSPI",,"4865","-5","-0.10","4870","4875","4855","11231","54590630","96959450000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","7170","-30","-0.42","7150","7220","7050","394286","2804623535","193590000000","27000000"
"155660","DSR","KOSPI",,"3805","5","0.13","3800","3870","3735","46848","177600250","60880000000","16000000"
"069730","DSR제강","KOSPI",,"3690","-15","-0.40","3700","3725","3640","16439","60313905","53136000000","14400000"
"017860","DS단석","KOSPI",,"18640","400","2.19","18340","18800","18160","112485","2080595950","327769711680","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","3580","-25","-0.69","3605","3680","3510","137970","490633450","176205566560","49219432"
"092780","DYP","KOSPI",,"6070","1400","29.98","5350","6070","5230","5336259","30811470250","79932552200","13168460"
"017940","E1","KOSPI",,"82100","1600","1.99","80600","84000","80600","19821","1637431700","563206000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1255","25","2.03","1246","1359","1235","907815","1169326543","24912348635","19850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5630","-60","-1.05","5720","5780","5610","33134","187376100","48558592360","8624972"
"278990","EMB","KONEX","일반기업부","3160","-140","-4.24","3100","3240","3000","1011","3135845","25484695320","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4395","20","0.46","4350","4400","4345","195187","854660732","1081561155000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","2865","-140","-4.66","3045","3045","2860","73340","214392875","38861106390","13564086"
"383220","F&F","KOSPI",,"65800","1000","1.54","64800","67200","64400","155344","10232798200","2520605535000","38307075"
"007700","F&F홀딩스","KOSPI",,"20050","1370","7.33","18810","20100","18690","39029","766191850","784243058350","39114367"
"214270","FSN","KOSDAQ","중견기업부","1812","19","1.06","1793","1879","1751","273271","486611255","79168017708","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2585","60","2.38","2525","2630","2505","30977","79600753","37598959420","14545052"
"114090","GKL","KOSPI",,"13450","0","0.00","13390","13550","13340","121869","1635771825","831958761500","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3215","10","0.31","3205","3240","3160","124447","397360352","259932750000","80850000"
"078930","GS","KOSPI",,"60800","800","1.33","59900","61600","59900","268356","16281792600","5649254982400","92915378"
"083450","GST","KOSDAQ","우량기업부","27500","-100","-0.36","27500","27650","27050","218383","5955522875","506825000000","18430000"
"006360","GS건설","KOSPI",,"18950","-70","-0.37","18930","18990","18810","425085","8028538880","1621769235500","85581490"
"001250","GS글로벌","KOSPI",,"2315","15","0.65","2300","2315","2280","255887","587584835","191065663660","82533764"
"007070","GS리테일","KOSPI",,"20900","200","0.97","20500","21150","20500","167244","3480606525","1747394973500","83607415"
"078935","GS우","KOSPI",,"49250","100","0.20","48750","49450","48750","7041","346475500","87902680500","1784826"
"499790","GS피앤엘","KOSPI",,"44300","-450","-1.01","45900","47300","43400","222506","10004264700","878506256300","19830841"
"297890","HB솔루션","KOSDAQ","우량기업부","2145","20","0.94","2115","2145","2070","462002","971612330","156887260530","73140914"
"440290","HB인베스트먼트","KOSDAQ","중견기업부","1990","13","0.66","1987","1990","1962","102609","203312575","54737795700","27506430"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1889","8","0.43","1877","1890","1850","793049","1476319371","175140365324","92715916"
"225530","HC보광산업","KOSDAQ","우량기업부","2770","-10","-0.36","2780","2785","2665","24125","66525940","100658273790","36338727"
"060560","HC홈센타","KOSDAQ","중견기업부","711","-10","-1.39","728","728","685","135444","95687292","90254345688","126940008"
"012630","HDC","KOSPI",,"16700","20","0.12","16780","16870","16420","150864","2505992250","997686740700","59741721"
"039570","HDC랩스","KOSPI",,"8050","0","0.00","8050","8060","8020","16313","131050390","208958688050","25957601"
"089470","HDC현대EP","KOSPI",,"4360","-40","-0.91","4400","4400","4280","72749","314394905","139084000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"20550","-100","-0.48","20700","20850","20350","206026","4242554175","1354395631500","65907330"
"009540","HD한국조선해양","KOSPI",,"440000","12500","2.92","432500","440000","426500","231895","101312216000","31140171040000","70773116"
"267250","HD현대","KOSPI",,"235000","-3500","-1.47","242000","250000","233000","310649","74050348500","18563374975000","78993085"
"267270","HD현대건설기계","KOSPI",,"121000","700","0.58","122500","123300","117800","222349","26689307900","2100271173000","17357613"
"443060","HD현대마린솔루션","KOSPI",,"195400","4000","2.09","192600","195900","191500","137846","26647367950","8759627634000","44829210"
"071970","HD현대마린엔진","KOSPI",,"92800","200","0.22","94700","96600","92300","469699","44395538650","3147914736000","33921495"
"322000","HD현대에너지솔루션","KOSPI",,"58000","300","0.52","58100","58500","56700","85683","4958550150","649600000000","11200000"
"042670","HD현대인프라코어","KOSPI",,"13800","0","0.00","0","0","0","0","0","2606147084400","188851238"
"267260","HD현대일렉트릭","KOSPI",,"892000","-30000","-3.25","920000","947000","888000","277030","250470700500","32154044420000","36047135"
"329180","HD현대중공업","KOSPI",,"631000","16000","2.60","633000","642000","623000","251843","158943724500","66230532975000","104961225"
"376270","HEM파마","KOSDAQ","기술성장기업부","52400","-700","-1.32","55000","55300","51500","69276","3649933550","375064894800","7157727"
"097230","HJ중공업","KOSPI",,"26950","2100","8.45","25250","27050","25250","2877717","76528589350","2433459520800","90295344"
"195940","HK이노엔","KOSDAQ GLOBAL","우량기업부","45650","-550","-1.19","46450","46600","44900","296716","13492226225","1293259524150","28329891"
"014790","HL D&I","KOSPI",,"2695","-100","-3.58","2795","2795","2670","107206","291998440","102028929695","37858601"
"028300","HLB","KOSDAQ","중견기업부","53300","800","1.52","51900","54100","51600","548104","28892826400","7027770763000","131853110"
"003580","HLB글로벌","KOSPI",,"2380","50","2.15","2310","2470","2300","144668","340840274","120579141900","50663505"
"278650","HLB바이오스텝","KOSDAQ","중견기업부","1445","25","1.76","1440","1450","1406","236861","338213702","125723003855","87005539"
"343090","HLB사이언스","KONEX","일반기업부","2080","0","0.00","0","0","0","0","0","39436284160","18959752"
"067630","HLB생명과학","KOSDAQ","투자주의환기종목(소속부없음)","4300","30","0.70","4250","4345","4190","282821","1201352624","524243349400","121917058"
"024850","HLB이노베이션","KOSDAQ","중견기업부","2430","350","16.83","2140","2430","2080","3361014","7687974035","351222752160","144536112"
"187420","HLB제넥스","KOSDAQ","기술성장기업부","2700","40","1.50","2665","2740","2630","41793","111357796","78733266300","29160469"
"047920","HLB제약","KOSDAQ","기술성장기업부","17480","130","0.75","17330","17800","17160","117164","2040717040","573332742880","32799356"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","3300","80","2.48","3205","3300","3170","265198","858403669","278461467900","84382263"
"046210","HLB파나진","KOSDAQ","벤처기업부","1750","-41","-2.29","1791","1799","1750","94982","167956067","79573644500","45470654"
"196300","HLB펩","KOSDAQ","관리종목(소속부없음)","8430","0","0.00","8430","8890","8210","21348","179164160","78343345140","9293398"
"204320","HL만도","KOSPI",,"62500","400","0.64","60800","63200","59700","1715983","105942694600","2934820000000","46957120"
"060980","HL홀딩스","KOSPI",,"45000","-400","-0.88","45450","45450","44200","42563","1904673725","414606465000","9213477"
"011200","HMM","KOSPI",,"20250","-500","-2.41","20650","20900","20200","1722186","35109154475","19100568892500","943237970"
"403870","HPSP","KOSDAQ GLOBAL","우량기업부","34500","400","1.17","33700","35400","33400","1545108","53258503325","2884564596000","83610568"
"036640","HRS","KOSDAQ","우량기업부","5110","-10","-0.20","5120","5130","5070","57352","292077025","83573028000","16354800"
"035000","HS애드","KOSPI",,"8290","-130","-1.54","8410","8430","8290","24271","202168550","134361368760","16207644"
