종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1589","20","1.27","1569","1590","1559","257840","406251030","84310814560","53059040"
"095570","AJ네트웍스","KOSPI",,"4675","35","0.75","4685","4695","4625","190654","890175592","211556648325","45252759"
"006840","AK홀딩스","KOSPI",,"8830","-130","-1.45","8940","8960","8810","6974","61840735","116975963630","13247561"
"054620","APS","KOSDAQ","중견기업부","3990","5","0.13","3950","4065","3930","12193","48262205","73392941790","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","20150","960","5.00","19350","20200","19350","137545","2745911495","303274043150","15050821"
"211270","AP위성","KOSDAQ","우량기업부","12630","1070","9.26","11920","13000","11850","1252463","15684900870","190489499520","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4070","-30","-0.73","4110","4135","4045","88514","360098869","389567339370","95716791"
"282330","BGF리테일","KOSPI",,"110600","-700","-0.63","112400","112400","109700","16796","1855001700","1911600003600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","3855","-45","-1.15","3890","3950","3800","101587","391820053","241966395645","62766899"
"138930","BNK금융지주","KOSPI",,"16230","260","1.63","16030","16350","15930","1311128","21270477365","5103120249420","314425154"
"001460","BYC","KOSPI",,"41850","-1700","-3.90","43550","43550","41800","5641","238395950","261401377500","6246150"
"001465","BYC우","KOSPI",,"25100","-650","-2.52","25500","25650","25000","1562","39477100","54061635000","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1499","-1","-0.07","1500","1520","1483","130599","195383693","115264378818","76894182"
"001040","CJ","KOSPI",,"173100","600","0.35","174900","175000","172000","71279","12339344800","5050538353800","29176998"
"079160","CJ CGV","KOSPI",,"6070","-30","-0.49","6020","6100","5910","309570","1865408685","1005079680720","165581496"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","64600","900","1.41","63800","66100","61000","61385","3955412100","1416623348400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","9920","120","1.22","9760","10200","9760","47926","476839170","129609383040","13065462"
"00104K","CJ4우(전환)","KOSPI",,"153300","-1900","-1.22","155500","155500","152400","9292","1424546750","647924289600","4226512"
"000120","CJ대한통운","KOSPI",,"94900","-600","-0.63","97400","97400","94300","49123","4663536800","2164891445600","22812344"
"011150","CJ씨푸드","KOSPI",,"2890","5","0.17","2885","2910","2855","485793","1399229786","103839933970","35930773"
"011155","CJ씨푸드1우","KOSPI",,"16050","-560","-3.37","16150","16150","16050","1348","21682740","3210000000","200000"
"001045","CJ우","KOSPI",,"87100","100","0.11","87000","87700","86800","2611","227270250","196865423300","2260223"
"097950","CJ제일제당","KOSPI",,"211500","1500","0.71","210500","211500","209500","45427","9561430000","3183960339000","15054186"
"097955","CJ제일제당 우","KOSPI",,"137900","800","0.58","137900","138000","137100","6755","928978350","183053010700","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","27950","1250","4.68","26750","28150","26600","38721","1071419250","331810828700","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1917","-4","-0.21","1925","1944","1910","434490","833996737","283413464811","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","623","-3","-0.48","637","637","620","67777","42250641","46171268878","74111186"
"000480","CR홀딩스","KOSPI",,"5080","0","0.00","5080","5100","5060","10734","54479020","238203689200","46890490"
"065770","CS","KOSDAQ","벤처기업부","797","-26","-3.16","823","834","797","103858","84764930","15470670610","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","563","12","2.18","554","576","550","330844","185116492","35372985417","62829459"
"000590","CS홀딩스","KOSPI",,"81900","1100","1.36","80100","81900","80100","985","79968200","94552075800","1154482"
"012030","DB","KOSPI",,"1520","18","1.20","1503","1527","1491","453179","684090369","305784378160","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2115","10","0.48","2110","2115","2100","2337","4920155","12351600000","5840000"
"005830","DB손해보험","KOSPI",,"126600","2900","2.34","125100","127600","124200","148229","18737818304","8963280000000","70800000"
"016610","DB증권","KOSPI",,"10770","0","0.00","10770","10860","10660","46947","503930720","457147609530","42446389"
"000990","DB하이텍","KOSPI",,"68300","3000","4.59","66500","68600","66200","406357","27518063750","2971363360400","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"1984","0","0.00","0","0","0","0","0","164422234240","82874110"
"290120","DH오토리드","KOSDAQ","우량기업부","2420","-30","-1.22","2450","2450","2390","8961","21696855","38294682580","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","765","-4","-0.52","769","769","745","80373","60555562","37317636360","48781224"
"001530","DI동일","KOSPI",,"20800","700","3.48","20050","21200","20000","46387","958007375","410369024000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"39150","100","0.26","39500","39600","38900","53495","2089169150","820422858600","20955884"
"000215","DL우","KOSPI",,"24550","-100","-0.41","25100","25100","24350","6812","167298275","41394123250","1686115"
"375500","DL이앤씨","KOSPI",,"42300","550","1.32","42100","42550","41850","136930","5778213150","1636740252900","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"31800","50","0.16","31900","32100","31700","497","15872275","67160041800","2111951"
"37550K","DL이앤씨우","KOSPI",,"23050","100","0.44","22950","23350","22850","6095","139813275","48725049250","2113885"
"068790","DMS","KOSDAQ","관리종목(소속부없음)","6330","0","0.00","0","0","0","0","0","149939488590","23687123"
"007340","DN오토모티브","KOSPI",,"25850","-400","-1.52","26500","26500","25650","87659","2273332725","1512505860250","58510865"
"004840","DRB동일","KOSPI",,"4830","15","0.31","4840","4840","4815","4078","19681900","96261900000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","7820","210","2.76","7820","7920","7610","1516264","11804653900","211140000000","27000000"
"155660","DSR","KOSPI",,"3895","-25","-0.64","3920","3925","3880","10296","40050740","62320000000","16000000"
"069730","DSR제강","KOSPI",,"3945","55","1.41","3890","3970","3890","27740","109162677","56808000000","14400000"
"017860","DS단석","KOSPI",,"19300","10","0.05","19290","19490","19190","30383","587570690","339375291600","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","2265","519","29.73","1734","2265","1319","2503511","4439525805","111482013480","49219432"
"092780","DYP","KOSPI",,"3430","25","0.73","3440","3445","3405","7497","25650555","45167817800","13168460"
"017940","E1","KOSPI",,"87300","-900","-1.02","88900","88900","87000","15981","1398881450","598878000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1549","10","0.65","1551","1585","1530","65022","100655178","19905388873","12850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","5530","10","0.18","5550","5640","5480","26522","146972800","47696095160","8624972"
"278990","EMB","KONEX","일반기업부","2770","-330","-10.65","2900","3095","2705","90","253525","22339432290","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4130","-30","-0.72","4190","4195","4100","364929","1511475301","1016347570000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","3030","-130","-4.11","3150","3190","3030","11080","33974245","41099180580","13564086"
"383220","F&F","KOSPI",,"78200","-600","-0.76","79100","79600","76600","75956","5899723150","2995613265000","38307075"
"007700","F&F홀딩스","KOSPI",,"20550","-300","-1.44","20850","21100","20500","14372","297104425","803800241850","39114367"
"214270","FSN","KOSDAQ","중견기업부","1858","59","3.28","1799","1874","1799","223437","413082367","81177801822","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2430","5","0.21","2440","2470","2425","34265","83580384","35344476360","14545052"
"114090","GKL","KOSPI",,"15310","320","2.13","15050","15320","14950","196796","2987266705","947010307700","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3155","25","0.80","3130","3255","3130","183867","588155380","255081750000","80850000"
"078930","GS","KOSPI",,"55600","300","0.54","55800","55800","54900","163001","9009873400","5166095016800","92915378"
"083450","GST","KOSDAQ","우량기업부","25100","1400","5.91","24150","25350","24150","259066","6446161300","462593000000","18430000"
"006360","GS건설","KOSPI",,"20100","50","0.25","20250","20450","19940","350114","7028123195","1720187949000","85581490"
"001250","GS글로벌","KOSPI",,"2370","5","0.21","2370","2390","2365","226512","538999431","195605020680","82533764"
"007070","GS리테일","KOSPI",,"21700","-50","-0.23","22000","22000","21550","86356","1874303425","1814280905500","83607415"
"078935","GS우","KOSPI",,"47800","250","0.53","47550","47800","47500","3785","180274250","85314682800","1784826"
