종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1464","80","5.78","1391","1470","1391","426473","613857147","77678434560","53059040"
"095570","AJ네트웍스","KOSPI",,"5330","40","0.76","5400","5440","5240","223847","1192699710","241197205470","45252759"
"006840","AK홀딩스","KOSPI",,"7910","170","2.20","7740","7970","7740","22821","179553250","104788207510","13247561"
"054620","APS","KOSDAQ","중견기업부","4580","135","3.04","4465","4595","4380","83160","374368727","84245532180","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","24550","2700","12.36","22750","25050","22600","774566","18622253750","369497655550","15050821"
"211270","AP위성","KOSDAQ","우량기업부","20600","300","1.48","21000","21400","19850","1328025","27503255355","310695462400","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"4110","30","0.74","4125","4155","4085","89788","368965956","393396011010","95716791"
"282330","BGF리테일","KOSPI",,"123300","900","0.74","124500","126500","122100","70752","8798416600","2131105609800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4000","35","0.88","4005","4125","3990","106968","435047800","251067596000","62766899"
"138930","BNK금융지주","KOSPI",,"19450","950","5.14","19120","20350","19020","1472985","28738293000","6035860791850","310327033"
"001460","BYC","KOSPI",,"47600","100","0.21","47900","49250","47000","23701","1131509650","297316740000","6246150"
"001465","BYC우","KOSPI",,"24850","100","0.40","24750","24850","24050","3573","87969350","53523172500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1311","62","4.96","1258","1317","1243","181840","232656437","100808272602","76894182"
"001040","CJ","KOSPI",,"212000","4000","1.92","213500","218000","208500","132778","28498419750","6185523576000","29176998"
"079160","CJ CGV","KOSPI",,"6040","110","1.85","5950","6060","5950","560876","3370471500","1000114180720","165581818"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","72700","1100","1.54","71700","73200","70000","122229","8787324250","1594249495800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8470","160","1.93","8370","8600","8310","16906","142140360","110664463140","13065462"
"00104K","CJ4우(전환)","KOSPI",,"177000","3000","1.72","174000","179800","174000","10065","1787507800","748092624000","4226512"
"000120","CJ대한통운","KOSPI",,"117100","8300","7.63","114300","120000","111500","291765","34357939950","2671325482400","22812344"
"011150","CJ씨푸드","KOSPI",,"2875","30","1.05","2860","2915","2860","514149","1483382288","103300972375","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15150","-120","-0.79","15260","15450","15020","399","6090780","3030000000","200000"
"001045","CJ우","KOSPI",,"98600","2200","2.28","97000","100300","97000","7356","729131150","222857987800","2260223"
"097950","CJ제일제당","KOSPI",,"219000","500","0.23","220500","222500","218000","80952","17767151500","3296866734000","15054186"
"097955","CJ제일제당 우","KOSPI",,"140000","1300","0.94","139100","140200","139000","5166","721089650","185840620000","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","34400","1950","6.01","32450","35100","32450","113565","3872914375","408382558400","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2070","20","0.98","2080","2100","2030","1144822","2373449202","306033318810","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","540","0","0.00","540","545","528","27884","14962076","40020040440","74111186"
"000480","CR홀딩스","KOSPI",,"4740","0","0.00","4745","4775","4740","13144","62460411","222260922600","46890490"
"065770","CS","KOSDAQ","벤처기업부","856","41","5.03","815","894","815","223131","187649747","16615927280","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","457","-5","-1.08","465","481","439","1184390","532302645","28713062763","62829459"
"000590","CS홀딩스","KOSPI",,"82600","700","0.85","81900","83700","81900","852","70688200","95360213200","1154482"
"012030","DB","KOSPI",,"1680","0","0.00","1691","1798","1648","1621459","2782387878","337972207440","201173933"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2220","25","1.14","2195","2220","2195","3986","8812985","12964800000","5840000"
"005830","DB손해보험","KOSPI",,"168600","4500","2.74","172100","177500","166500","313466","53536728050","11698142400000","69384000"
"016610","DB증권","KOSPI",,"13050","240","1.87","13040","13290","12930","149138","1950740685","553925376450","42446389"
"000990","DB하이텍","KOSPI",,"99000","-4000","-3.88","105200","105800","95600","763088","76198837800","4306954212000","43504588"
"099520","DGI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"000300","DH오토넥스","KOSPI",,"4200","0","0.00","0","0","0","0","0","174035631000","41437055"
"290120","DH오토리드","KOSDAQ","우량기업부","2670","25","0.95","2675","2725","2650","31510","84640305","42250744830","15824249"
"025440","DH오토웨어","KOSDAQ","중견기업부","1035","13","1.27","1027","1059","999","252919","261827761","50488566840","48781224"
"001530","DI동일","KOSPI",,"21000","350","1.69","21000","21250","20700","59180","1238363100","414314880000","19729280"
"015590","DKME","KOSPI",,"515","0","0.00","0","0","0","0","0","122045495160","236981544"
"000210","DL","KOSPI",,"44800","1700","3.94","44250","45200","43500","120922","5387847300","938823603200","20955884"
"000215","DL우","KOSPI",,"24500","700","2.94","24000","25000","24000","7098","174794050","41309817500","1686115"
"375500","DL이앤씨","KOSPI",,"48300","3250","7.21","46350","50900","46350","980792","48096261125","1868901990900","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"35550","2100","6.28","34950","35900","33750","6095","215223600","75079858050","2111951"
"37550K","DL이앤씨우","KOSPI",,"24200","1400","6.14","23000","25300","22950","22770","555792825","51156017000","2113885"
"068790","DMS","KOSDAQ","투자주의환기종목(소속부없음)","6330","0","0.00","0","0","0","0","0","142869517920","22570224"
"007340","DN오토모티브","KOSPI",,"28000","1650","6.26","26850","28300","26600","194453","5383724050","1638304220000","58510865"
"004840","DRB동일","KOSPI",,"5620","-110","-1.92","5730","5730","5550","45199","255177750","112006600000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","8850","360","4.24","8710","8960","8570","1103074","9677293675","238950000000","27000000"
"155660","DSR","KOSPI",,"3945","15","0.38","3925","3985","3925","23040","91179195","63120000000","16000000"
"069730","DSR제강","KOSPI",,"4020","70","1.77","4020","4190","3980","132830","539181612","57888000000","14400000"
"017860","DS단석","KOSPI",,"19190","440","2.35","18970","19230","18930","55266","1055094920","337441028280","17584212"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","4050","-80","-1.94","4130","4235","3940","493771","1988361890","398639199600","98429432"
"092780","DYP","KOSPI",,"5260","-50","-0.94","5350","5490","5180","165311","877141595","69266099600","13168460"
"017940","E1","KOSPI",,"103900","6000","6.13","103100","106300","100200","38614","4029171500","712754000000","6860000"
"418620","E8","KOSDAQ","기술성장기업부","1381","78","5.99","1303","1388","1303","168972","229145074","27413508737","19850477"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","벤처기업부","6100","50","0.83","6070","6290","6060","52570","322377005","52612329200","8624972"
"278990","EMB","KONEX","일반기업부","3180","-20","-0.63","0","0","0","0","0","25645990860","8064777"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4365","-25","-0.57","4400","4400","4350","224579","984263641","1074178485000","246089000"
"050120","ES큐브","KOSDAQ","중견기업부","2765","65","2.41","2675","3300","2675","721265","2204197018","37504697790","13564086"
"383220","F&F","KOSPI",,"75200","2200","3.01","74200","75600","73700","72866","5448890250","2880692040000","38307075"
"007700","F&F홀딩스","KOSPI",,"20300","0","0.00","20450","20650","20200","12112","246394125","794021650100","39114367"
"214270","FSN","KOSDAQ","중견기업부","1897","23","1.23","1877","1945","1877","94055","179673946","82881749223","43690959"
"130500","GH신소재","KOSDAQ","우량기업부","2540","10","0.40","2530","2590","2530","18761","47701603","36944432080","14545052"
"114090","GKL","KOSPI",,"13160","270","2.09","13100","13250","12910","306497","4015368290","814020617200","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3900","255","7.00","3700","3990","3665","438265","1694243382","315315000000","80850000"
"078930","GS","KOSPI",,"71300","3600","5.32","69900","73800","69100","291646","20945415050","6624866451400","92915378"
"083450","GST","KOSDAQ","우량기업부","29300","2200","8.12","28300","29500","28200","382313","11055082950","539999000000","18430000"
"006360","GS건설","KOSPI",,"20300","1190","6.23","19520","20500","19520","1656344","33547757060","1737304247000","85581490"
"001250","GS글로벌","KOSPI",,"2420","40","1.68","2395","2425","2375","627242","1509970621","199731708880","82533764"
"007070","GS리테일","KOSPI",,"21000","200","0.96","21100","21750","20700","382777","8008408400","1755755715000","83607415"
"078935","GS우","KOSPI",,"55800","1500","2.76","54300","56500","54300","7924","443931950","99593290800","1784826"
"499790","GS피앤엘","KOSPI",,"61200","-800","-1.29","61500","62000","58500","329620","19936737600","1213647469200","19830841"
"297890","HB솔루션","KOSDAQ","우량기업부","2370","185","8.47","2210","2380","2210","1038372","2411962937","173343966180","73140914"
"440290","HB인베스트먼트","KOSDAQ","중견기업부","2130","55","2.65","2080","2160","2080","165015","351387454","58588695900","27506430"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2215","110","5.23","2150","2225","2140","2785105","6083264755","205365753940","92715916"
"225530","HC보광산업","KOSDAQ","우량기업부","2885","5","0.17","2880","2920","2830","33769","97899000","104837227395","36338727"
"060560","HC홈센타","KOSDAQ","중견기업부","695","3","0.43","686","713","672","193552","133496757","88223305560","126940008"
"012630","HDC","KOSPI",,"19830","690","3.61","19690","20500","19540","217892","4340879965","1184678327430","59741721"
"039570","HDC랩스","KOSPI",,"8220","0","0.00","8220","8280","8200","30640","252188610","213371480220","25957601"
"089470","HDC현대EP","KOSPI",,"5140","90","1.78","5100","5180","5010","79229","402490980","163966000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"21900","1000","4.78","21100","22950","21100","736310","16407995850","1443370527000","65907330"
"267270","HD건설기계","KOSPI",,"123500","-1200","-0.96","127100","127300","118000","785231","96100853450","5924803573000","47974118"
"009540","HD한국조선해양","KOSPI",,"390000","-5500","-1.39","410000","412000","375000","398048","156751665000","27601515240000","70773116"
"267250","HD현대","KOSPI",,"245000","6500","2.73","245000","246500","241000","162501","39753010250","19353305825000","78993085"
"443060","HD현대마린솔루션","KOSPI",,"168500","4400","2.68","168300","170000","165300","158596","26688198850","7554079947500","44831335"
"071970","HD현대마린엔진","KOSPI",,"82600","2700","3.38","82300","84300","81600","270592","22340207550","2801915487000","33921495"
"322000","HD현대에너지솔루션","KOSPI",,"84800","600","0.71","83000","91000","82700","1851627","161128863950","949760000000","11200000"
"267260","HD현대일렉트릭","KOSPI",,"933000","93000","11.07","892000","943000","885000","305359","281352431000","33631976955000","36047135"
"329180","HD현대중공업","KOSPI",,"540000","1000","0.19","560000","561000","532000","207410","113050635500","56679061500000","104961225"
"376270","HEM파마","KOSDAQ","기술성장기업부","88000","-400","-0.45","91000","92000","87000","33979","3021768050","631639976000","7177727"
"097230","HJ중공업","KOSPI",,"23950","600","2.57","24000","24250","23550","491542","11718586475","2162573488800","90295344"
"195940","HK이노엔","KOSDAQ GLOBAL","우량기업부","54800","1900","3.59","53800","55200","53100","198608","10738327000","1552478026800","28329891"
"014790","HL D&I","KOSPI",,"3180","100","3.25","3100","3235","3095","218345","694612698","120390351180","37858601"
"028300","HLB","KOSDAQ","중견기업부","52700","2000","3.94","51700","53200","51200","791931","41276628900","7013402533400","133081642"
"003580","HLB글로벌","KOSPI",,"2160","15","0.70","2200","2200","2130","140566","303683580","109433170800","50663505"
"278650","HLB바이오스텝","KOSDAQ","중견기업부","1297","11","0.86","1286","1339","1286","250856","326102076","112846184083","87005539"
"067630","HLB생명과학","KOSDAQ","투자주의환기종목(소속부없음)","4055","100","2.53","4015","4100","4005","228093","921798112","494373670190","121917058"
"024850","HLB이노베이션","KOSDAQ","중견기업부","3180","210","7.07","3115","3220","3060","1909676","6016913440","468527217540","147335603"
"187420","HLB제넥스","KOSDAQ","기술성장기업부","2705","85","3.24","2625","2735","2625","76551","205731940","78913270665","29173113"
