종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","1519","14","0.93","1491","1531","1460","357292","536335494","80596681760","53059040"
"095570","AJ네트웍스","KOSPI",,"4595","65","1.43","4525","4600","4510","138420","633561142","207936427605","45252759"
"006840","AK홀딩스","KOSPI",,"7840","220","2.89","7720","7880","7620","24798","193378085","103860878240","13247561"
"054620","APS","KOSDAQ","중견기업부","4380","240","5.80","4140","4495","4020","98586","424464062","80566687980","18394221"
"265520","AP시스템","KOSDAQ","우량기업부","18800","-80","-0.42","18860","18990","18330","63606","1191230830","282955434800","15050821"
"211270","AP위성","KOSDAQ","우량기업부","17450","2360","15.64","15320","18930","15260","8164416","143385593525","263186204800","15082304"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3935","100","2.61","3825","3955","3825","186174","728195053","376645572585","95716791"
"282330","BGF리테일","KOSPI",,"117800","3400","2.97","113000","118300","113000","71627","8388100550","2036044126800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4315","25","0.58","4230","4400","4100","305076","1281700945","270839169185","62766899"
"138930","BNK금융지주","KOSPI",,"15350","550","3.72","14810","15450","14710","1120000","17073786900","4763519956550","310327033"
"001460","BYC","KOSPI",,"43000","200","0.47","42150","43350","42150","2200","94290450","268584450000","6246150"
"001465","BYC우","KOSPI",,"23550","-50","-0.21","23600","23650","22850","1522","35600650","50723167500","2153850"
"083790","CG인바이츠","KOSDAQ","벤처기업부","1316","36","2.81","1280","1337","1248","181116","234566507","101192743512","76894182"
"001040","CJ","KOSPI",,"189500","3500","1.88","185100","192500","184900","100250","18997459900","5529041121000","29176998"
"079160","CJ CGV","KOSPI",,"6030","40","0.67","5990","6090","5960","340603","2060665765","998456782680","165581556"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","62800","1000","1.62","62100","63300","61800","60378","3784416250","1377150871200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","8480","140","1.68","8370","8640","8150","25506","215972430","110795117760","13065462"
"00104K","CJ4우(전환)","KOSPI",,"160400","2500","1.58","157900","163200","156400","14310","2295857900","677932524800","4226512"
"000120","CJ대한통운","KOSPI",,"96900","-500","-0.51","96700","98100","96200","70429","6818421350","2210516133600","22812344"
"011150","CJ씨푸드","KOSPI",,"2820","50","1.81","2770","2835","2765","256635","721957596","101324779860","35930773"
"011155","CJ씨푸드1우","KOSPI",,"15030","-360","-2.34","15510","15510","15030","330","4998210","3006000000","200000"
"001045","CJ우","KOSPI",,"93000","800","0.87","92200","94000","91500","8548","797287650","210200739000","2260223"
"097950","CJ제일제당","KOSPI",,"213000","5500","2.65","207500","214000","207000","77342","16378082750","3206541618000","15054186"
"097955","CJ제일제당 우","KOSPI",,"139500","1700","1.23","137800","139700","137400","9341","1298146650","185176903500","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","26300","900","3.54","25400","26450","25250","56689","1482614450","312222711800","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","1890","116","6.54","1774","2040","1773","3720240","7125488874","279421725870","147842183"
"056730","CNT85","KOSDAQ","벤처기업부","570","-4","-0.70","572","588","567","19115","10911469","42243376020","74111186"
"000480","CR홀딩스","KOSPI",,"4705","25","0.53","4665","4735","4665","21717","102334550","220619755450","46890490"
"065770","CS","KOSDAQ","벤처기업부","785","2","0.26","783","785","754","66779","51787415","15237737050","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","458","-3","-0.65","461","470","431","506188","229334769","28775892222","62829459"
"000590","CS홀딩스","KOSPI",,"76200","2100","2.83","74100","76400","74000","2290","171087800","87971528400","1154482"
