종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005380","현대차","8074","47474","39400","3894560000","23381146000","19486586000"
"003230","삼양식품","278","8857","8579","317007000","10171199500","9854192500"
"267270","HD건설기계","6644","73241","66597","858600150","9546797250","8688197100"
"402340","SK스퀘어","3711","19472","15761","2038543000","10669760000","8631217000"
"000270","기아","5617","55520","49903","872492200","8635796600","7763304400"
"139480","이마트","1955","56845","54890","229977250","6679008850","6449031600"
"047040","대우건설","340021","1254446","914425","2426101455","8710674070","6284572615"
"079550","LIG넥스원","1651","14245","12594","742992000","6623161750","5880169750"
"078600","대주전자재료","26420","81248","54828","2529177350","7847217900","5318040550"
"001040","CJ","585","22397","21812","129783000","4991554000","4861771000"
"023530","롯데쇼핑","10210","51310","41100","1132400850","5723392250","4590991400"
"009150","삼성전기","7611","19762","12151","2387974750","6221712750","3833738000"
"071050","한국금융지주","1834","17386","15552","432819250","4114726500","3681907250"
"008770","호텔신라","10027","74757","64730","527287800","3953549250","3426261450"
"476830","알지노믹스","487","24833","24346","67506100","3463286250","3395780150"
"214450","파마리서치","2303","12304","10001","780983250","4170773750","3389790500"
"126700","하이비젼시스템","0","142249","142249","0","2889316620","2889316620"
"376300","디어유","235","63284","63049","10089250","2727649450","2717560200"
"018880","한온시스템","90664","646496","555832","409776926","2946489748","2536712822"
"128940","한미약품","4732","8639","3907","2779620500","5125602000","2345981500"
"028050","삼성E&A","4295","74276","69981","143039150","2480655650","2337616500"
"222800","심텍","2489","44475","41986","132613700","2365153000","2232539300"
"000120","CJ대한통운","2057","18876","16819","277377950","2496117300","2218739350"
"189300","인텔리안테크","5466","23211","17745","667672500","2883522600","2215850100"
"440110","파두","12387","58208","45821","579714075","2782311075","2202597000"
"003540","대신증권","1","55136","55135","32125","1956153550","1956121425"
"003490","대한항공","14448","90350","75902","361660625","2270302300","1908641675"
"114810","한솔아이원스","19421","134728","115307","313640450","2151588300","1837947850"
"138040","메리츠금융지주","3936","17211","13275","481640200","2098624850","1616984650"
"122640","예스티","0","67580","67580","0","1584922925","1584922925"
"062040","산일전기","1295","11392","10097","200164750","1780205550","1580040800"
"105560","KB금융","12988","22782","9794","2034312350","3586842700","1552530350"
"088350","한화생명","1330","379461","378131","5383241","1524657771","1519274530"
"016360","삼성증권","9748","25112","15364","933261450","2437061650","1503800200"
"089970","브이엠","17610","63262","45652","546206700","1992139575","1445932875"
"039200","오스코텍","5072","33271","28199","256271700","1691898500","1435626800"
"323410","카카오뱅크","7018","58026","51008","194736275","1600372400","1405636125"
"124500","아이티센글로벌","8767","34912","26145","447440800","1773666700","1326225900"
"001450","현대해상","3182","42940","39758","102002000","1408930800","1306928800"
"009420","한올바이오파마","1452","25364","23912","78841750","1382147400","1303305650"
"141080","리가켐바이오","2693","9645","6952","482864450","1749161700","1266297250"
"000370","한화손해보험","18","171796","171778","130875","1232529895","1232399020"
"448900","한국피아이엠","5807","21429","15622","435394400","1644260900","1208866500"
"006400","삼성SDI","1291","4304","3013","495617500","1665834500","1170217000"
"032350","롯데관광개발","36068","77647","41579","942844825","2039399675","1096554850"
"086790","하나금융지주","3244","12025","8781","400329450","1488636450","1088307000"
"004170","신세계","4170","7046","2876","1571253250","2647408500","1076155250"
"096770","SK이노베이션","398","9958","9560","44478050","1110072050","1065594000"
"108490","로보티즈","1282","4996","3714","359994500","1420036500","1060042000"
"036460","한국가스공사","536","25010","24474","22704025","1066144700","1043440675"
"090460","비에이치","3986","53680","49694","79877645","1098880580","1019002935"
"039490","키움증권","2880","5129","2249","1290161500","2297916250","1007754750"
"475830","오름테라퓨틱","0","8264","8264","0","956533200","956533200"
"064760","티씨케이","5962","10083","4121","1240327500","2099923000","859595500"
"139130","iM금융지주","1138","47721","46583","21029990","879215805","858185815"
"004020","현대제철","752","27485","26733","24088650","881171625","857082975"
"310210","보로노이","0","3822","3822","0","844695500","844695500"
"475150","SK이터닉스","0","36669","36669","0","842713575","842713575"
"021240","코웨이","1098","10257","9159","97018450","902625400","805606950"
"298040","효성중공업","1051","1382","331","2477745000","3278941500","801196500"
"138930","BNK금융지주","1902","41038","39136","37465070","809677005","772211935"
"005490","POSCO홀딩스","630","2711","2081","232872750","1003189250","770316500"
"383220","F&F","1445","11322","9877","112268750","879245700","766976950"
"086450","동국제약","4","41306","41302","73450","761289725","761216275"
"494120","큐리오시스","7000","17359","10359","496749900","1208405650","711655750"
"316140","우리금융지주","5370","24087","18717","191806075","863327975","671521900"
"003690","코리안리","3","48837","48834","37860","629266930","629229070"
"000720","현대건설","4080","9579","5499","461353400","1086347850","624994450"
"032190","다우데이타","0","21166","21166","0","616054300","616054300"
"010780","아이에스동서","2034","22801","20767","59575450","671265925","611690475"
"001820","삼화콘덴서","0","17342","17342","0","610165350","610165350"
"068270","셀트리온","1753","4423","2670","399335250","1006551000","607215750"
"003350","한국화장품제조","0","11003","11003","0","586339400","586339400"
"088980","맥쿼리인프라","8","50000","49992","90045","566423530","566333485"
"097950","CJ제일제당","34","2476","2442","7745500","563348500","555603000"
"051600","한전KPS","1335","10789","9454","77372650","625914400","548541750"
"051900","LG생활건강","34","2011","1977","9324000","551648250","542324250"
"007070","GS리테일","5276","29866","24590","114790125","654953075","540162950"
"111770","영원무역","97","5526","5429","9434750","538879600","529444850"
"036620","감성코퍼레이션","33327","105788","72461","237422930","763857340","526434410"
"005690","파미셀","8247","43530","35283","122492865","645385955","522893090"
"115180","큐리언트","0","14060","14060","0","516678775","516678775"
"012330","현대모비스","1686","2840","1154","736654500","1242379250","505724750"
"265740","엔에프씨","28920","96812","67892","208212430","700008750","491796320"
"010060","OCI홀딩스","2210","5353","3143","331874450","803587050","471712600"
"214320","이노션","1110","24833","23723","21985020","492938650","470953630"
"161390","한국타이어앤테크놀로지","838","7212","6374","61432700","532087900","470655200"
"354320","알멕","1281","7486","6205","89218800","548375600","459156800"
"069960","현대백화점","8431","12635","4204","909429450","1363930950","454501500"
"057050","현대홈쇼핑","0","6881","6881","0","447536250","447536250"
"102710","이엔에프테크놀로지","2948","10443","7495","167526100","600754050","433227950"
"028670","팬오션","9593","92971","83378","48602645","473204780","424602135"
"318060","그래피","645","7425","6780","37216600","429026700","391810100"
"020000","한섬","27517","45565","18048","569255690","958307795","389052105"
"241710","코스메카코리아","1960","5729","3769","196566050","578459150","381893100"
"419530","SAMG엔터","2081","11509","9428","81226250","445373550","364147300"
